tag,side,K,outcome,lift,ci_lo,ci_hi,n_cond_exc,n_cond_clusters,powered,null_spanning
FIT,above,20,cont_before_reentry_0.5,0.5390979415235349,0.48457541866888126,0.5959398556460123,145,145,True,False
FIT,above,20,cont_before_reentry_0.75,0.4741182640618854,0.4130733534051214,0.5344266410666794,145,145,True,False
FIT,above,20,cont_before_reentry_1.0,0.38132948734758093,0.32085526597735087,0.44422968028533555,145,145,True,False
FIT,above,20,cont_before_reentry_1.5,0.2597613740658188,0.2017651543100857,0.31694160282365813,145,145,True,False
FIT,above,20,cont_before_reentry_2.0,0.15485774223154583,0.1077533141991312,0.20659466883407376,145,145,True,False
FIT,above,20,cont_before_stop_10,0.26833617411826405,0.20826511886668017,0.3328126554081338,145,145,True,False
FIT,above,20,cont_before_stop_20,0.3075914514225777,0.2484729632310625,0.37307398521698104,145,145,True,False
FIT,above,20,cont_before_stop_30,0.34494558804248066,0.2822625825690723,0.4099176177266182,145,145,True,False
FIT,above,20,cont_before_stop_40,0.34613871771338667,0.28519180685671275,0.41077143949840583,145,145,True,False
FIT,above,20,cont_before_stop_60,0.3357021109217254,0.27089302816923816,0.39809117226125407,145,145,True,False
FIT,above,20,cont_before_stop_80,0.319076963419431,0.253584793678832,0.38019257754094693,145,145,True,False
FIT,above,20,returned_to_poc,-0.24691228530221576,-0.31534414333873867,-0.17686385337752525,145,145,True,False
FIT,above,30,cont_before_reentry_0.25,0.5207964473340492,0.47370186070280934,0.5687919960053591,131,131,True,False
FIT,above,30,cont_before_reentry_0.5,0.5526804632397759,0.4972144496500057,0.6117403514451512,131,131,True,False
FIT,above,30,cont_before_reentry_0.75,0.4874902040460918,0.42537563533747447,0.5539681785652875,131,131,True,False
FIT,above,30,cont_before_reentry_1.0,0.41665457289640956,0.3492909763943688,0.48718173169064516,131,131,True,False
FIT,above,30,cont_before_reentry_1.5,0.290453661509883,0.2282345956698106,0.356514215373219,131,131,True,False
FIT,above,30,cont_before_reentry_2.0,0.1700722723710562,0.11742119908153321,0.22937039939643852,131,131,True,False
FIT,above,30,cont_before_stop_10,0.2943430180245552,0.2293563870661042,0.36196219686362263,131,131,True,False
FIT,above,30,cont_before_stop_20,0.34023161988796335,0.2742182408947496,0.4098629633565343,131,131,True,False
FIT,above,30,cont_before_stop_30,0.3689519054944417,0.3004470197746427,0.43251420683072395,131,131,True,False
FIT,above,30,cont_before_stop_40,0.3708820712274693,0.3038411017248878,0.43675520968140275,131,131,True,False
FIT,above,30,cont_before_stop_60,0.3633936086842945,0.2931509069351154,0.43340464178821203,131,131,True,False
FIT,above,30,cont_before_stop_80,0.3482425333062433,0.27815812937062934,0.4183760683760684,131,131,True,False
FIT,above,30,returned_to_poc,-0.2649696688241952,-0.34057530720474755,-0.19081117651333482,131,131,True,False
FIT,above,45,cont_before_reentry_0.25,0.5174324933943417,0.46770615741562616,0.5676798488171546,118,118,True,False
FIT,above,45,cont_before_reentry_0.5,0.5621254108397242,0.5028262121574634,0.6203407381993882,118,118,True,False
FIT,above,45,cont_before_reentry_0.75,0.5318038280595476,0.4634711666389978,0.602753854880414,118,118,True,False
FIT,above,45,cont_before_reentry_1.0,0.4720951214796674,0.4004800199464645,0.5422774280143683,118,118,True,False
FIT,above,45,cont_before_reentry_1.5,0.33334407424115486,0.26617062631798677,0.40450636564227344,118,118,True,False
FIT,above,45,cont_before_reentry_2.0,0.19530192691886317,0.1391628434483221,0.25913362278518415,118,118,True,False
FIT,above,45,cont_before_stop_10,0.3312818199394213,0.2616561515046846,0.4052353541276976,118,118,True,False
FIT,above,45,cont_before_stop_20,0.38473931816717155,0.310813128202459,0.4594659313220777,118,118,True,False
FIT,above,45,cont_before_stop_30,0.41934652316813814,0.34654938163044846,0.49217738409317285,118,118,True,False
FIT,above,45,cont_before_stop_40,0.4221176773860926,0.34950482103431296,0.4982275466506092,118,118,True,False
FIT,above,45,cont_before_stop_60,0.4179931687826255,0.34833409317184477,0.494366041711976,118,118,True,False
FIT,above,45,cont_before_stop_80,0.404524070374428,0.32818672716128344,0.47853957895896293,118,118,True,False
FIT,above,45,returned_to_poc,-0.31523490365405676,-0.39312199764076294,-0.2399627458829217,118,118,True,False
FIT,above,60,cont_before_reentry_0.25,0.5132355603838494,0.4606943349877334,0.5647401731542943,105,105,True,False
FIT,above,60,cont_before_reentry_0.5,0.5739091073691834,0.5102544889019663,0.6368271167600376,105,105,True,False
FIT,above,60,cont_before_reentry_0.75,0.5585189208763354,0.48830138868956136,0.6313526607080748,105,105,True,False
FIT,above,60,cont_before_reentry_1.0,0.5126923773311607,0.43682498244209644,0.5892699077325384,105,105,True,False
FIT,above,60,cont_before_reentry_1.5,0.36780735107731305,0.29075790077934976,0.4501326300932222,105,105,True,False
FIT,above,60,cont_before_reentry_2.0,0.21725511497374617,0.14699062050286682,0.2898120571635945,105,105,True,False
FIT,above,60,cont_before_stop_10,0.3487959442332066,0.27381115344796253,0.42635915190283213,105,105,True,False
FIT,above,60,cont_before_stop_20,0.4116965417345646,0.33568677783304823,0.4967241167812333,105,105,True,False
FIT,above,60,cont_before_stop_30,0.4536483795038928,0.38023830182274937,0.5362209171166077,105,105,True,False
FIT,above,60,cont_before_stop_40,0.45746876697447036,0.38062346649022694,0.5373999155610975,105,105,True,False
FIT,above,60,cont_before_stop_60,0.4575411913814955,0.37978571665555566,0.5368292112019473,105,105,True,False
FIT,above,60,cont_before_stop_80,0.4366467499547348,0.3562352762084862,0.513644212484739,105,105,True,False
FIT,above,60,returned_to_poc,-0.387470577584646,-0.46446914159389235,-0.30798753656796063,105,105,True,False
FIT,below,5,cont_before_reentry_0.25,0.41504860905394125,0.3695968954419895,0.4623536411026008,213,195,True,False
FIT,below,5,cont_before_reentry_0.5,0.3562150468137057,0.31011007908523675,0.40637297742405,213,195,True,False
FIT,below,5,cont_before_reentry_0.75,0.26784800581692836,0.22357809431628334,0.31617842493470183,213,195,True,False
FIT,below,5,cont_before_reentry_1.0,0.21236276806793597,0.17185013794393247,0.252812082303745,213,195,True,False
FIT,below,5,cont_before_reentry_1.5,0.11496512536019173,0.08320135124380856,0.1492273078060215,213,195,True,False
FIT,below,5,cont_before_reentry_2.0,0.09183206312444456,0.06450046050882655,0.12259917101511827,213,195,True,False
FIT,below,5,cont_before_stop_10,0.14001023348504024,0.10631247557510025,0.17690507032601763,213,195,True,False
FIT,below,5,cont_before_stop_20,0.16193143565023024,0.12262479531755115,0.202430729372205,213,195,True,False
FIT,below,5,cont_before_stop_30,0.1748040826219266,0.13559973300715802,0.21838512567388524,213,195,True,False
FIT,below,5,cont_before_stop_40,0.1744629664539179,0.1346622049508941,0.22050104408191087,213,195,True,False
FIT,below,5,cont_before_stop_60,0.18421170746595572,0.14129885702464645,0.2300097750382478,213,195,True,False
FIT,below,5,cont_before_stop_80,0.18665338108959686,0.1417985508477088,0.2321872918667537,213,195,True,False
FIT,below,5,returned_to_poc,-0.05684072567976367,-0.11001404050559972,-0.004467680950019064,213,195,True,False
FIT,below,10,cont_before_reentry_0.25,0.48167203381302204,0.43313393747335865,0.5273658406668968,152,145,True,False
FIT,below,10,cont_before_reentry_0.5,0.4865276240313979,0.4311741031096179,0.5438316169960038,152,145,True,False
FIT,below,10,cont_before_reentry_0.75,0.40174348394887793,0.3397241543190656,0.4677075643237207,152,145,True,False
FIT,below,10,cont_before_reentry_1.0,0.32454463117641136,0.2648785692937475,0.3842911551669082,152,145,True,False
FIT,below,10,cont_before_reentry_1.5,0.1940978162423267,0.14280513439675505,0.24839513155228685,152,145,True,False
FIT,below,10,cont_before_reentry_2.0,0.15400774881755058,0.10945140851095617,0.20370595585796508,152,145,True,False
FIT,below,10,cont_before_stop_10,0.2097841400825199,0.15548822393822395,0.2650601192659932,152,145,True,False
FIT,below,10,cont_before_stop_20,0.2543146824997484,0.19780188300647383,0.3159829375195671,152,145,True,False
FIT,below,10,cont_before_stop_30,0.27191305222904294,0.2112347925231126,0.33634188317438585,152,145,True,False
FIT,below,10,cont_before_stop_40,0.2659504880748717,0.20477786243954288,0.32390730614162105,152,145,True,False
FIT,below,10,cont_before_stop_60,0.2663404448022542,0.20539421213066894,0.3291399195377901,152,145,True,False
FIT,below,10,cont_before_stop_80,0.2650447821274027,0.2066920930475147,0.3279713019129688,152,145,True,False
FIT,below,10,returned_to_poc,-0.14659857099728285,-0.21219354291035966,-0.08196859835056945,152,145,True,False
FIT,below,15,cont_before_reentry_0.25,0.504468851438481,0.45856655393709717,0.5532269562675759,129,127,True,False
FIT,below,15,cont_before_reentry_0.5,0.5330902515303779,0.47595303766618513,0.5925275799042427,129,127,True,False
FIT,below,15,cont_before_reentry_0.75,0.44647012613574044,0.3806232382019584,0.5158108387026936,129,127,True,False
FIT,below,15,cont_before_reentry_1.0,0.37024026561133594,0.300718413809404,0.4353505558186982,129,127,True,False
FIT,below,15,cont_before_reentry_1.5,0.23561148413298355,0.1735185083819447,0.29631925683401317,129,127,True,False
FIT,below,15,cont_before_reentry_2.0,0.19271643914802794,0.1394968832602989,0.2555404943789204,129,127,True,False
FIT,below,15,cont_before_stop_10,0.24165888508455985,0.1758972037940105,0.3107959818680129,129,127,True,False
FIT,below,15,cont_before_stop_20,0.2925133769101931,0.22410781606656358,0.36489738981745334,129,127,True,False
FIT,below,15,cont_before_stop_30,0.31597669971986303,0.24925243080386833,0.38903024337231185,129,127,True,False
FIT,below,15,cont_before_stop_40,0.3123601167978419,0.24411077153179309,0.3798157631982063,129,127,True,False
FIT,below,15,cont_before_stop_60,0.3108630886211037,0.23868046928916495,0.3802613852500928,129,127,True,False
FIT,below,15,cont_before_stop_80,0.3130863977944772,0.24162288063325396,0.3803120738752925,129,127,True,False
FIT,below,15,returned_to_poc,-0.18240028458357416,-0.2569185803722786,-0.10708937903828042,129,127,True,False
