tape,tf,sess,trend,W,U,buf,tgt,n,R,netR,win,be,excess,medRR,medRisk,t,H1,H2,drop3,flat
2020-22,3,NY,SIDE,1.0,0.5,2,R1,253,-0.07558195109759923,-19.122233627692605,0.5059288537549407,0.5,0.005928853754940677,1.0,20.5,-1.1890092819308653,-0.11715118327697711,-0.034340035707035345,-0.08830323085453244,0.0
2020-22,3,NY,SIDE,1.0,0.5,2,R2,253,-0.04433402885086058,-11.216509299267727,0.3359683794466403,0.3333333333333333,0.0026350461133070047,2.0,20.5,-0.496000853283969,-0.10024917779049672,0.011140843325471371,-0.06860648483243574,0.019762845849802372
2020-22,3,NY,SIDE,1.0,0.5,2,R3,253,0.015287123598189279,3.8676422703418876,0.24110671936758893,0.25,-0.008893280632411071,3.0,20.5,0.14033955836337045,0.006764708148022878,0.02374243341488978,-0.02026987855399716,0.06324110671936758
2020-22,3,NY,SIDE,1.0,0.5,2,DOL,253,-0.026480460021007183,-6.699556385314818,0.43478260869565216,0.5,-0.06521739130434784,1.0,20.5,-0.3064506343194671,-0.16221038192454007,0.10818072233997818,-0.09272214845519329,0.0
2020-22,3,NY,SIDE,2.0,0.5,2,R1,137,-0.03916489247139773,-5.36559026858149,0.5255474452554745,0.5,0.025547445255474477,1.0,18.25,-0.4505183107338115,-0.01622818050124402,-0.06176918832604199,-0.06202968481050117,0.0
2020-22,3,NY,SIDE,2.0,0.5,2,R2,137,0.020660549630344326,2.830495299357173,0.35766423357664234,0.3333333333333333,0.024330900243309028,2.0,18.25,0.16658653534647475,-0.026502153103983756,0.0671397349337401,-0.0231100889936474,0.021897810218978103
2020-22,3,NY,SIDE,2.0,0.5,2,R3,137,0.05123375766614272,7.019024800261553,0.25547445255474455,0.25,0.005474452554744547,3.0,18.25,0.3386193941152853,0.04355279195096126,0.05880340503762591,-0.014223380947425472,0.058394160583941604
2020-22,3,NY,SIDE,2.0,0.5,2,DOL,137,0.07825913208846964,10.721501096120342,0.45255474452554745,0.4766355140186916,-0.02408076949314414,1.0980392156862746,18.25,0.5975437865375612,-0.04800989666366487,0.20269817491666017,-0.04298119128629229,0.0
2020-22,3,NY,HHHL,1.0,0.5,2,R1,212,-0.044629799343729785,-9.461517460870715,0.5141509433962265,0.5,0.014150943396226467,1.0,21.125,-0.6484409284791682,-0.11568317267220815,0.026423573984748587,-0.05938344679871266,0.0047169811320754715
2020-22,3,NY,HHHL,1.0,0.5,2,R2,212,-0.0641764366456577,-13.605404568879433,0.330188679245283,0.3333333333333333,-0.0031446540880503138,2.0,21.125,-0.6637815328915331,-0.1788777966060412,0.0505249233147258,-0.09351116284467009,0.018867924528301886
2020-22,3,NY,HHHL,1.0,0.5,2,R3,212,-0.1308380051526715,-27.73765709236636,0.21226415094339623,0.25,-0.037735849056603765,3.0,21.125,-1.151525777475405,-0.23086495035955384,-0.030811059945789192,-0.17546588369444893,0.05188679245283019
