day,ft,direction,entry,stop,risk_pts,exit_price,k0,life_min,life_end_ts,stopped,micros,pl_mech,pl,R,mfe_R,mae_R,fillhm,rk,oos,px_0800,prev_close,gap_pts,gap_abs,expiry_week,big_R2,reach4,et,buck,seg,has_depth,wall_ahead_d,wall_ahead_sz,wall_behind_d,thick,imb,leak_wall_ahead_d,t_mfe,t_mae,eff30,crosses,mfe30,adverse_first,stalled_1_2R,gave_back,sl_no_1R,mfe15,mfeU15,_shift_mfe15,mfeU30,_shift_mfe30,mfe45,mfeU45,_shift_mfe45,mfe60,mfeU60,_shift_mfe60,mfe_life,gap15,gap30,gap45,gap60,gap_life,won
2026-05-04,2026-05-04 12:13:00+00:00,long,27867.5,27847.5,20.0,27847.25,1179554,2,2026-05-04 12:15:00+00:00,True,5,-410.0,-205.0,-1.025,0.0625,-1.9625,493,20.0,True,27838.0,27837.25,0.75,0.75,False,False,False,2026-05-04 08:13:00-04:00,2,early 08:00-08:29,True,,,1.25,74.0,0.1351351351351351,,0,2,0.0189982728842832,1.0,0.0625,False,False,False,True,0.0625,0.7,0.55,0.7,0.55,0.0625,0.7,0.55,0.0625,0.7,0.55,0.0625,1.0875,1.0875,1.0875,1.0875,1.0875,False
2026-05-11,2026-05-11 12:04:00+00:00,short,29332.5,29353.25,20.75,29293.0,1186445,87,2026-05-11 13:31:00+00:00,True,5,785.0,392.5,1.891566265060241,3.5301204819277108,-2.5903614457831323,484,20.75,True,29348.25,29339.75,8.5,8.5,False,False,False,2026-05-11 08:04:00-04:00,0,early 08:00-08:29,True,2.5,4.0,2.0,57.0,0.087719298245614,5.75,43,87,0.1107828655834564,18.0,2.6265060240963853,False,False,False,False,1.9518072289156627,1.9518072289156627,2.6265060240963853,2.6265060240963853,2.6265060240963853,3.5301204819277108,3.5301204819277108,3.5301204819277108,3.5301204819277108,3.5301204819277108,3.5301204819277108,3.5301204819277108,0.06024096385542177,0.7349397590361444,1.6385542168674698,1.6385542168674698,1.6385542168674698,True
2026-05-11,2026-05-11 12:34:00+00:00,long,29298.5,29281.75,16.75,29281.5,1186475,9,2026-05-11 12:43:00+00:00,True,6,-345.0,-207.0,-1.0298507462686568,0.9104477611940298,-1.4328358208955223,514,16.75,True,29348.25,29339.75,8.5,8.5,False,False,False,2026-05-11 08:34:00-04:00,6,mid 08:30-08:59,True,6.5,5.0,,48.0,-0.0833333333333333,9.0,1,9,0.0083102493074792,1.0,0.9104477611940298,False,False,False,True,0.9104477611940298,0.9104477611940298,0.9104477611940298,0.9104477611940298,0.9104477611940298,0.9104477611940298,0.9104477611940298,0.9104477611940298,0.9104477611940298,8.134328358208956,0.9104477611940298,0.9104477611940298,1.9402985074626866,1.9402985074626866,1.9402985074626866,1.9402985074626866,1.9402985074626866,False
2026-05-18,2026-05-18 12:06:00+00:00,long,29208.5,29171.75,36.75,29271.75,1193347,98,2026-05-18 13:44:00+00:00,True,1,157.5,126.0,1.7142857142857142,5.748299319727892,-1.3197278911564625,486,36.75,True,29192.75,29231.25,-38.5,38.5,False,False,True,2026-05-18 08:06:00-04:00,1,early 08:00-08:29,True,1.0,13.0,4.0,72.0,-0.1944444444444444,0.25,53,98,0.2087912087912087,4.0,1.748299319727891,False,False,False,False,0.8095238095238095,0.8095238095238095,0.8095238095238095,1.748299319727891,1.9387755102040816,5.36734693877551,5.36734693877551,5.36734693877551,5.7482993197278915,5.7482993197278915,5.7482993197278915,5.748299319727892,-0.9047619047619047,0.03401360544217691,3.6530612244897958,4.034013605442177,4.034013605442178,True
2026-05-19,2026-05-19 12:37:00+00:00,long,28930.25,28884.75,45.5,28884.5,1194758,29,2026-05-19 13:06:00+00:00,True,2,-140.0,-92.5,-0.5082417582417582,0.1648351648351648,-1.324175824175824,517,45.5,True,28848.5,29098.75,-250.25,250.25,False,False,False,2026-05-19 08:37:00-04:00,7,mid 08:30-08:59,True,1.5,5.0,1.25,54.0,0.2222222222222222,,0,29,0.343493552168816,9.0,0.16483516483516483,False,False,False,True,0.16483516483516483,0.16483516483516483,0.16483516483516483,0.16483516483516483,0.16483516483516483,0.16483516483516483,0.16483516483516483,0.16483516483516483,0.16483516483516483,3.0274725274725274,0.16483516483516483,0.1648351648351648,0.673076923076923,0.673076923076923,0.673076923076923,0.673076923076923,0.673076923076923,False
2026-05-19,2026-05-19 13:07:00+00:00,short,28883.0,28924.25,41.25,28817.25,1194788,23,2026-05-19 13:30:00+00:00,True,4,982.5,524.0,1.587878787878788,1.945454545454545,-1.4666666666666666,547,41.25,True,28848.5,29098.75,-250.25,250.25,False,False,False,2026-05-19 09:07:00-04:00,13,late 09:00-09:29,True,2.75,2.0,2.0,52.0,-0.3461538461538461,32.25,20,23,0.3894736842105263,6.0,1.9454545454545455,False,True,False,False,1.896969696969697,1.896969696969697,1.896969696969697,1.9454545454545455,1.9454545454545455,1.9454545454545455,1.9454545454545455,1.9454545454545455,1.9454545454545455,2.7696969696969695,1.9454545454545455,1.945454545454545,0.3090909090909091,0.35757575757575766,0.35757575757575766,0.35757575757575766,0.3575757575757572,True
2026-05-20,2026-05-20 13:22:00+00:00,long,29104.25,29089.0,15.25,29088.75,1196183,5,2026-05-20 13:27:00+00:00,True,3,-78.75,-94.5,-1.0327868852459017,0.8360655737704918,-1.5737704918032789,562,15.25,True,29090.5,28924.5,166.0,166.0,False,False,False,2026-05-20 09:22:00-04:00,16,late 09:00-09:29,False,,,,,,,2,5,0.0291181364392678,1.0,0.8360655737704918,False,False,False,True,0.8360655737704918,3.2950819672131146,0.8360655737704918,5.934426229508197,0.8360655737704918,0.8360655737704918,5.934426229508197,0.8360655737704918,0.8360655737704918,8.491803278688524,0.8360655737704918,0.8360655737704918,1.8688524590163935,1.8688524590163935,1.8688524590163935,1.8688524590163935,1.8688524590163935,False
2026-05-21,2026-05-21 13:06:00+00:00,long,29221.0,29188.0,33.0,29187.75,1197547,18,2026-05-21 13:24:00+00:00,True,2,-56.25,-134.0,-1.0151515151515151,0.5454545454545454,-1.2348484848484849,546,33.0,True,29251.25,29396.25,-145.0,145.0,False,False,False,2026-05-21 09:06:00-04:00,13,late 09:00-09:29,True,12.5,7.0,,63.0,-0.2063492063492063,4.75,2,18,0.0314176245210727,5.0,0.5454545454545454,False,False,False,True,0.5454545454545454,0.5454545454545454,0.5454545454545454,1.4393939393939394,0.5454545454545454,0.5454545454545454,1.4393939393939394,0.5454545454545454,0.5454545454545454,3.606060606060606,0.5454545454545454,0.5454545454545454,1.5606060606060606,1.5606060606060606,1.5606060606060606,1.5606060606060606,1.5606060606060606,False
2026-05-22,2026-05-22 12:01:00+00:00,long,29506.5,29497.75,8.75,29497.5,1198862,9,2026-05-22 12:10:00+00:00,True,6,-46.25,-111.0,-1.0571428571428572,1.0857142857142856,-1.2285714285714286,481,8.75,True,29506.0,29446.25,59.75,59.75,False,False,False,2026-05-22 08:01:00-04:00,0,early 08:00-08:29,True,1.5,5.0,2.5,62.0,-0.032258064516129,5.5,1,9,0.1847389558232932,1.0,1.0857142857142856,False,True,True,False,1.0857142857142856,8.942857142857143,1.0857142857142856,8.942857142857143,1.0857142857142856,1.0857142857142856,8.942857142857143,1.0857142857142856,1.0857142857142856,10.542857142857143,1.0857142857142856,1.0857142857142856,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,False
2026-05-22,2026-05-22 13:17:00+00:00,long,29588.5,29577.25,11.25,29577.0,1198938,2,2026-05-22 13:19:00+00:00,True,13,-352.5,-305.5,-1.0444444444444445,0.6,-3.066666666666667,557,11.25,True,29506.0,29446.25,59.75,59.75,False,False,False,2026-05-22 09:17:00-04:00,15,late 09:00-09:29,True,1.75,9.0,0.75,73.0,-0.0958904109589041,3.75,1,2,0.1454435727217863,1.0,0.6,False,False,False,True,0.6,6.155555555555556,0.6,11.28888888888889,0.6,0.6,11.28888888888889,0.6,0.6,11.28888888888889,0.6,0.6,1.6444444444444444,1.6444444444444444,1.6444444444444444,1.6444444444444444,1.6444444444444444,False
2026-05-26,2026-05-26 12:26:00+00:00,long,29890.5,29876.75,13.75,29912.5,1201407,67,2026-05-26 13:33:00+00:00,True,4,217.5,174.0,1.5818181818181818,3.2363636363636363,-1.8,506,13.75,True,29868.25,,,,False,False,False,2026-05-26 08:26:00-04:00,5,early 08:00-08:29,True,1.5,7.0,2.5,65.0,-0.1384615384615384,1.5,64,67,0.2719101123595505,6.0,2.909090909090909,False,False,False,False,2.0,2.0,2.909090909090909,2.909090909090909,2.909090909090909,2.909090909090909,2.909090909090909,2.909090909090909,2.909090909090909,2.909090909090909,2.909090909090909,3.2363636363636363,0.4181818181818182,1.3272727272727274,1.3272727272727274,1.3272727272727274,1.6545454545454545,True
2026-05-29,2026-05-29 12:55:00+00:00,long,30340.0,30332.75,7.25,30359.5,1205576,105,2026-05-29 14:40:00+00:00,True,14,117.5,329.0,1.6206896551724137,27.03448275862069,-1.1724137931034482,535,7.25,True,30347.5,30306.25,41.25,41.25,False,False,True,2026-05-29 08:55:00-04:00,11,mid 08:30-08:59,True,4.0,6.0,,67.0,0.1641791044776119,0.75,65,105,0.1609977324263038,14.0,3.2758620689655173,False,False,False,False,3.2758620689655173,3.2758620689655173,3.2758620689655173,3.2758620689655173,3.2758620689655173,15.517241379310345,15.517241379310345,16.20689655172414,23.93103448275862,23.93103448275862,23.93103448275862,27.03448275862069,1.6551724137931036,1.6551724137931036,13.896551724137932,22.310344827586206,25.413793103448278,True
2026-05-29,2026-05-29 13:13:00+00:00,long,30350.5,30343.0,7.5,30342.75,1205594,2,2026-05-29 13:15:00+00:00,True,13,-160.0,-208.0,-1.0666666666666669,0.8333333333333334,-1.6666666666666667,553,7.5,True,30347.5,30306.25,41.25,41.25,False,False,False,2026-05-29 09:13:00-04:00,14,late 09:00-09:29,True,3.5,8.0,,96.0,0.0625,1.5,0,2,0.3270142180094786,1.0,0.8333333333333334,False,False,False,True,0.8333333333333334,2.2,0.06666666666666667,14.3,0.06666666666666667,0.8333333333333334,21.933333333333334,0.06666666666666667,0.8333333333333334,24.733333333333334,0.06666666666666667,0.8333333333333334,1.9000000000000004,1.9000000000000004,1.9000000000000004,1.9000000000000004,1.9000000000000004,False
2026-06-01,2026-06-01 12:27:00+00:00,long,30453.5,30443.25,10.25,30443.0,1206928,3,2026-06-01 12:30:00+00:00,True,5,-61.25,-107.5,-1.048780487804878,0.4634146341463415,-1.2682926829268293,507,10.25,True,30458.5,30397.5,61.0,61.0,False,False,False,2026-06-01 08:27:00-04:00,5,early 08:00-08:29,True,1.75,7.0,,81.0,0.1111111111111111,0.5,0,3,0.0226086956521739,1.0,0.4634146341463415,False,False,False,True,0.4634146341463415,2.682926829268293,0.24390243902439024,4.170731707317073,0.24390243902439024,0.4634146341463415,4.170731707317073,0.24390243902439024,0.4634146341463415,4.170731707317073,0.24390243902439024,0.4634146341463415,1.5121951219512195,1.5121951219512195,1.5121951219512195,1.5121951219512195,1.5121951219512195,False
2026-06-02,2026-06-02 12:23:00+00:00,long,30545.75,30524.75,21.0,30524.5,1208304,37,2026-06-02 13:00:00+00:00,True,5,-215.0,-215.0,-1.0238095238095235,0.6785714285714286,-1.1785714285714286,503,21.0,True,30533.0,30571.25,-38.25,38.25,False,False,False,2026-06-02 08:23:00-04:00,4,early 08:00-08:29,True,2.25,3.0,1.75,54.0,0.3333333333333333,4.5,19,37,0.0377733598409542,3.0,0.6785714285714286,False,False,False,True,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,1.6904761904761902,1.702380952380952,1.702380952380952,1.702380952380952,1.702380952380952,False
2026-06-08,2026-06-08 12:11:00+00:00,long,29404.25,29377.75,26.5,29471.75,1213812,106,2026-06-08 13:57:00+00:00,True,4,1005.0,402.0,1.8962264150943395,7.547169811320755,-1.1320754716981132,491,26.5,True,29398.75,29015.75,383.0,383.0,False,False,True,2026-06-08 08:11:00-04:00,2,early 08:00-08:29,True,1.0,4.0,3.25,47.0,-0.1063829787234042,4.75,71,106,0.3555219364599091,8.0,3.150943396226415,False,False,False,False,1.5943396226415094,1.5943396226415094,1.9056603773584906,3.150943396226415,4.009433962264151,4.009433962264151,4.009433962264151,4.009433962264151,6.39622641509434,6.39622641509434,6.39622641509434,7.547169811320755,-0.3018867924528301,1.2547169811320755,2.113207547169811,4.5,5.650943396226415,True
2026-06-08,2026-06-08 12:11:00+00:00,long,29404.5,29377.75,26.75,29377.5,1213812,106,2026-06-08 13:57:00+00:00,True,4,-545.0,-218.0,-1.0186915887850467,7.467289719626168,-1.1308411214953271,491,26.75,True,29398.75,29015.75,383.0,383.0,False,False,True,2026-06-08 08:11:00-04:00,2,early 08:00-08:29,True,0.75,4.0,0.25,47.0,-0.1063829787234042,4.5,71,106,0.3555219364599092,8.0,3.1121495327102804,False,False,True,False,1.5700934579439252,1.5700934579439252,1.8785046728971964,3.1121495327102804,3.9626168224299065,3.9626168224299065,3.9626168224299065,3.9626168224299065,6.327102803738318,6.327102803738318,6.327102803738318,7.467289719626168,2.588785046728972,4.130841121495327,4.981308411214953,7.345794392523365,8.485981308411214,False
2026-06-09,2026-06-09 12:28:00+00:00,long,29670.5,29652.25,18.25,29725.0,1215209,66,2026-06-09 13:34:00+00:00,True,3,291.25,174.75,1.595890410958904,4.2465753424657535,-2.041095890410959,508,18.25,True,29681.75,29453.0,228.75,228.75,False,False,True,2026-06-09 08:28:00-04:00,5,early 08:00-08:29,True,0.75,13.0,,65.0,0.1692307692307692,5.25,62,66,0.1943793911007025,8.0,3.2739726027397262,False,False,False,False,3.2739726027397262,3.2739726027397262,3.2739726027397262,3.2739726027397262,3.780821917808219,4.205479452054795,4.205479452054795,4.205479452054795,4.205479452054795,4.205479452054795,4.205479452054795,4.2465753424657535,1.6780821917808222,1.6780821917808222,2.609589041095891,2.609589041095891,2.6506849315068495,True
2026-06-12,2026-06-12 12:11:00+00:00,long,29603.25,29593.5,9.75,29593.25,1219332,2,2026-06-12 12:13:00+00:00,True,10,-205.0,-205.0,-1.051282051282051,0.717948717948718,-1.5128205128205128,491,9.75,True,29628.0,29456.75,171.25,171.25,False,False,False,2026-06-12 08:11:00-04:00,2,early 08:00-08:29,True,8.75,5.0,,48.0,-0.0833333333333333,0.25,0,2,0.4564220183486238,1.0,0.717948717948718,False,False,False,True,0.717948717948718,0.717948717948718,0.02564102564102564,0.717948717948718,0.02564102564102564,0.717948717948718,0.717948717948718,0.02564102564102564,0.717948717948718,0.717948717948718,0.02564102564102564,0.717948717948718,1.7692307692307692,1.7692307692307692,1.7692307692307692,1.7692307692307692,1.7692307692307692,False
2026-06-15,2026-06-15 12:18:00+00:00,short,30583.25,30597.0,13.75,30575.5,1220719,54,2026-06-15 13:12:00+00:00,True,4,76.25,122.0,1.1090909090909091,3.2545454545454544,-1.1636363636363636,498,13.75,True,30606.0,29648.25,957.75,957.75,True,False,False,2026-06-15 08:18:00-04:00,3,early 08:00-08:29,True,308.0,4.0,,32.0,0.0625,298.25,27,54,0.0956284153005464,14.0,3.2545454545454544,False,False,False,False,1.8909090909090909,1.8909090909090909,2.1454545454545455,3.2545454545454544,3.2545454545454544,3.2545454545454544,3.2545454545454544,3.2545454545454544,3.2545454545454544,3.2545454545454544,3.2545454545454544,3.2545454545454544,0.7818181818181817,2.1454545454545455,2.1454545454545455,2.1454545454545455,2.1454545454545455,True
2026-06-15,2026-06-15 13:13:00+00:00,long,30591.5,30575.5,16.0,30625.75,1220774,403,2026-06-15 19:56:00+00:00,False,6,301.875,362.25,1.88671875,20.21875,-0.171875,553,16.0,True,30606.0,29648.25,957.75,957.75,True,False,True,2026-06-15 09:13:00-04:00,14,late 09:00-09:29,True,,,298.75,39.0,-0.0769230769230769,,197,1,0.330028328611898,7.0,8.9375,True,False,False,False,3.15625,3.15625,3.15625,8.9375,8.9375,13.03125,13.03125,13.03125,13.03125,13.03125,13.03125,20.21875,1.26953125,7.05078125,11.14453125,11.14453125,18.33203125,True
2026-06-15,2026-06-15 13:13:00+00:00,long,30594.25,30575.5,18.75,30681.0,1220774,403,2026-06-15 19:56:00+00:00,False,5,865.0,865.0,4.613333333333333,17.106666666666666,-0.2933333333333333,553,18.75,True,30606.0,29648.25,957.75,957.75,True,True,True,2026-06-15 09:13:00-04:00,14,late 09:00-09:29,True,,,301.5,39.0,-0.0769230769230769,,197,1,0.330028328611898,7.0,7.48,True,False,False,False,2.546666666666667,2.546666666666667,2.546666666666667,7.48,7.48,10.973333333333333,10.973333333333333,10.973333333333333,10.973333333333333,10.973333333333333,10.973333333333333,17.106666666666666,-2.0666666666666664,2.866666666666667,6.359999999999999,6.359999999999999,12.493333333333332,True
2026-06-16,2026-06-16 12:40:00+00:00,short,30848.5,30860.25,11.75,30810.5,1222121,63,2026-06-16 13:43:00+00:00,True,13,1132.5,981.5,3.2127659574468086,8.319148936170214,-1.0212765957446808,520,11.75,True,30934.75,30872.75,62.0,62.0,True,True,True,2026-06-16 08:40:00-04:00,8,mid 08:30-08:59,True,312.25,4.0,,33.0,-0.0303030303030303,302.75,54,63,0.3333333333333333,10.0,5.404255319148936,False,False,False,False,2.7872340425531914,2.7872340425531914,2.7872340425531914,5.404255319148936,5.404255319148936,5.404255319148936,5.404255319148936,5.404255319148936,8.319148936170214,8.319148936170214,8.319148936170214,8.319148936170214,-0.4255319148936172,2.191489361702127,2.191489361702127,5.1063829787234045,5.1063829787234045,True
2026-06-16,2026-06-16 12:40:00+00:00,short,30847.0,30860.25,13.25,30810.5,1222121,63,2026-06-16 13:43:00+00:00,True,11,1087.5,797.5,2.7358490566037736,7.264150943396227,-1.018867924528302,520,13.25,True,30934.75,30872.75,62.0,62.0,True,True,True,2026-06-16 08:40:00-04:00,8,mid 08:30-08:59,True,310.75,4.0,,33.0,-0.0303030303030303,301.25,54,63,0.3333333333333333,10.0,4.679245283018868,False,False,False,False,2.358490566037736,2.358490566037736,2.358490566037736,4.679245283018868,4.679245283018868,4.679245283018868,4.679245283018868,4.679245283018868,7.264150943396227,7.264150943396227,7.264150943396227,7.264150943396227,-0.37735849056603765,1.9433962264150941,1.9433962264150941,4.528301886792454,4.528301886792454,True
2026-06-18,2026-06-18 13:07:00+00:00,long,30483.75,30467.5,16.25,30535.5,1224908,28,2026-06-18 13:35:00+00:00,True,6,1030.0,618.0,3.169230769230769,8.36923076923077,-1.907692307692308,547,16.25,True,30423.5,29994.75,428.75,428.75,True,True,True,2026-06-18 09:07:00-04:00,13,late 09:00-09:29,True,,,319.75,25.0,-0.2,,19,28,0.1251700680272109,2.0,8.36923076923077,False,False,False,False,3.830769230769231,3.830769230769231,4.446153846153846,8.36923076923077,8.36923076923077,8.36923076923077,8.36923076923077,8.36923076923077,8.36923076923077,8.36923076923077,8.36923076923077,8.36923076923077,0.6615384615384619,5.200000000000001,5.200000000000001,5.200000000000001,5.200000000000001,True
2026-06-19,2026-06-19 12:01:00+00:00,long,30594.0,30566.5,27.5,30566.25,1226222,16,2026-06-19 12:17:00+00:00,True,2,-40.0,-112.0,-1.018181818181818,-0.009090909090909,-1.0636363636363635,481,27.5,True,30590.25,30692.75,-102.5,102.5,True,False,False,2026-06-19 08:01:00-04:00,0,early 08:00-08:29,True,0.5,2.0,1.25,34.0,-0.2352941176470588,2.0,0,16,0.2425828970331588,3.0,-0.00909090909090909,False,False,False,True,-0.00909090909090909,-0.00909090909090909,-0.03636363636363636,-0.00909090909090909,-0.03636363636363636,-0.00909090909090909,-0.00909090909090909,-0.03636363636363636,-0.00909090909090909,2.7636363636363637,-0.03636363636363636,-0.009090909090909,1.009090909090909,1.009090909090909,1.009090909090909,1.009090909090909,1.009090909090909,False
2026-06-24,2026-06-24 12:03:00+00:00,long,29841.25,29826.0,15.25,29832.5,1230124,13,2026-06-24 12:16:00+00:00,True,7,81.25,56.875,0.2663934426229508,1.4098360655737705,-1.180327868852459,483,15.25,True,29839.75,29650.5,189.25,189.25,False,False,False,2026-06-24 08:03:00-04:00,0,early 08:00-08:29,True,10.25,8.0,,60.0,-0.1666666666666666,1.0,9,13,0.0014992503748125,4.0,1.4098360655737705,False,True,False,False,1.4098360655737705,1.4098360655737705,1.4098360655737705,2.0655737704918034,1.4098360655737705,1.4098360655737705,2.0655737704918034,1.4098360655737705,1.4098360655737705,2.0655737704918034,1.4098360655737705,1.4098360655737705,1.1434426229508197,1.1434426229508197,1.1434426229508197,1.1434426229508197,1.1434426229508197,True
2026-06-24,2026-06-24 12:03:00+00:00,long,29849.25,29826.0,23.25,29825.75,1230124,13,2026-06-24 12:16:00+00:00,True,4,-475.0,-190.0,-1.021505376344086,0.5806451612903226,-1.118279569892473,483,23.25,True,29839.75,29650.5,189.25,189.25,False,False,False,2026-06-24 08:03:00-04:00,0,early 08:00-08:29,True,2.25,8.0,2.75,60.0,-0.1666666666666666,,9,13,0.0014992503748125,4.0,0.5806451612903226,False,False,False,True,0.5806451612903226,0.5806451612903226,0.5806451612903226,1.010752688172043,0.5806451612903226,0.5806451612903226,1.010752688172043,0.5806451612903226,0.5806451612903226,1.010752688172043,0.5806451612903226,0.5806451612903226,1.6021505376344085,1.6021505376344085,1.6021505376344085,1.6021505376344085,1.6021505376344085,False
2026-06-25,2026-06-25 13:07:00+00:00,short,30168.75,30201.75,33.0,30102.5,1231568,409,2026-06-25 19:56:00+00:00,False,3,1320.0,396.0,2.0,26.454545454545453,-0.7348484848484849,547,33.0,True,30127.5,29514.0,613.5,613.5,False,True,True,2026-06-25 09:07:00-04:00,13,late 09:00-09:29,True,2.0,3.0,3.25,37.0,0.1351351351351351,3.75,52,23,0.3852813852813852,19.0,4.303030303030303,True,False,False,False,1.0,1.0,1.0,4.303030303030303,5.363636363636363,20.689393939393938,20.689393939393938,21.96212121212121,26.454545454545453,26.454545454545453,26.454545454545453,26.454545454545453,-1.0,2.3030303030303028,18.689393939393938,24.454545454545453,24.454545454545453,True
2026-06-26,2026-06-26 13:16:00+00:00,short,29277.5,29290.25,12.75,29251.5,1232957,4,2026-06-26 13:20:00+00:00,True,12,772.5,618.0,2.019607843137255,5.196078431372549,-1.1176470588235294,556,12.75,True,29352.75,29749.5,-396.75,396.75,False,True,True,2026-06-26 09:16:00-04:00,15,late 09:00-09:29,True,2.0,5.0,1.5,72.0,0.0277777777777777,8.0,2,4,0.0366436537440254,2.0,5.196078431372549,False,False,False,False,5.196078431372549,5.196078431372549,5.196078431372549,7.529411764705882,5.196078431372549,5.196078431372549,7.529411764705882,5.196078431372549,5.196078431372549,7.529411764705882,5.196078431372549,5.196078431372549,3.1764705882352944,3.1764705882352944,3.1764705882352944,3.1764705882352944,3.1764705882352944,True
2026-06-26,2026-06-26 13:20:00+00:00,short,29256.5,29283.75,27.25,29284.0,1232961,0,2026-06-26 13:20:00+00:00,True,4,-555.0,-222.0,-1.018348623853211,0.2935779816513761,-1.2935779816513762,560,27.25,True,29352.75,29749.5,-396.75,396.75,False,False,False,2026-06-26 09:20:00-04:00,16,late 09:00-09:29,True,2.0,4.0,3.75,62.0,-0.032258064516129,,0,1,0.0154179064106031,1.0,0.29357798165137616,False,False,False,True,0.29357798165137616,2.7522935779816513,-0.46788990825688076,2.7522935779816513,-0.46788990825688076,0.29357798165137616,2.7522935779816513,-0.46788990825688076,0.29357798165137616,2.7522935779816513,-0.46788990825688076,0.2935779816513761,1.311926605504587,1.311926605504587,1.311926605504587,1.311926605504587,1.311926605504587,False
2026-06-29,2026-06-29 12:55:00+00:00,long,29682.5,29665.5,17.0,29731.0,1234316,30,2026-06-29 13:25:00+00:00,True,9,753.75,452.25,1.4779411764705883,2.985294117647059,-1.6470588235294117,535,17.0,True,29698.25,29316.0,382.25,382.25,False,False,False,2026-06-29 08:55:00-04:00,11,mid 08:30-08:59,True,2.25,3.0,2.0,35.0,0.1428571428571428,15.5,18,30,0.2241887905604719,6.0,2.985294117647059,False,False,False,False,2.514705882352941,2.514705882352941,2.514705882352941,2.985294117647059,2.985294117647059,2.985294117647059,5.102941176470588,2.985294117647059,2.985294117647059,9.264705882352942,2.985294117647059,2.985294117647059,1.0367647058823528,1.5073529411764706,1.5073529411764706,1.5073529411764706,1.5073529411764706,True
2026-06-29,2026-06-29 12:55:00+00:00,long,29683.0,29665.5,17.5,29665.25,1234316,30,2026-06-29 13:25:00+00:00,True,9,-540.0,-324.0,-1.0285714285714285,2.8714285714285714,-1.6285714285714286,535,17.5,True,29698.25,29316.0,382.25,382.25,False,False,False,2026-06-29 08:55:00-04:00,11,mid 08:30-08:59,True,1.75,3.0,2.5,35.0,0.1428571428571428,15.0,18,30,0.2241887905604719,6.0,2.8714285714285714,False,False,True,False,2.414285714285714,2.414285714285714,2.414285714285714,2.8714285714285714,2.8714285714285714,2.8714285714285714,4.928571428571429,2.8714285714285714,2.8714285714285714,8.971428571428572,2.8714285714285714,2.8714285714285714,3.4428571428571426,3.9,3.9,3.9,3.9,False
2026-06-30,2026-06-30 12:01:00+00:00,short,30126.25,30159.0,32.75,30072.0,1235642,92,2026-06-30 13:33:00+00:00,True,3,1080.0,324.0,1.6488549618320612,3.946564885496183,-1.236641221374046,481,32.75,True,30127.0,30046.25,80.75,80.75,False,False,False,2026-06-30 08:01:00-04:00,0,early 08:00-08:29,True,0.75,4.0,4.25,55.0,-0.1272727272727272,6.25,83,92,0.5300261096605746,6.0,3.312977099236641,False,False,False,False,1.4427480916030535,1.4427480916030535,1.4427480916030535,3.312977099236641,3.7099236641221376,3.7099236641221376,3.7099236641221376,3.7099236641221376,3.7099236641221376,3.7099236641221376,3.7099236641221376,3.946564885496183,-0.20610687022900764,1.66412213740458,2.0610687022900764,2.0610687022900764,2.297709923664122,True
2026-06-30,2026-06-30 12:26:00+00:00,short,30048.75,30085.25,36.5,30021.25,1235667,64,2026-06-30 13:30:00+00:00,True,4,817.5,218.0,0.7465753424657534,1.417808219178082,-1.1849315068493151,506,36.5,True,30127.0,30046.25,80.75,80.75,False,False,False,2026-06-30 08:26:00-04:00,5,early 08:00-08:29,True,2.75,9.0,2.0,45.0,0.2,7.0,58,64,0.1242740998838559,10.0,1.2054794520547945,False,True,False,False,1.2054794520547945,1.2054794520547945,1.2054794520547945,1.2054794520547945,1.2054794520547945,1.2054794520547945,1.2054794520547945,1.2054794520547945,1.417808219178082,1.417808219178082,1.417808219178082,1.417808219178082,0.45890410958904104,0.45890410958904104,0.45890410958904104,0.6712328767123287,0.6712328767123287,True
2026-07-06,2026-07-06 12:23:00+00:00,short,29908.75,29929.5,20.75,29929.75,1240943,31,2026-07-06 12:54:00+00:00,True,7,-637.5,-297.5,-1.0240963855421688,1.5662650602409638,-1.144578313253012,503,20.75,True,29881.25,,,,False,False,False,2026-07-06 08:23:00-04:00,4,early 08:00-08:29,True,0.75,4.0,3.0,47.0,-0.0638297872340425,18.0,2,31,0.2110453648915187,3.0,1.5662650602409638,False,True,True,False,1.5662650602409638,1.5662650602409638,1.5662650602409638,1.5662650602409638,1.5662650602409638,1.5662650602409638,1.5662650602409638,1.5662650602409638,1.5662650602409638,3.8674698795180724,1.5662650602409638,1.5662650602409638,2.5903614457831328,2.5903614457831328,2.5903614457831328,2.5903614457831328,2.5903614457831328,False
