trading_date,entry_price,n_bars,prev_poc,midnight_open,day_open,prev_val,prev_vah,R_long,MFE_long,MAE_long,pts_long,stopped_long,R_short,MFE_short,MAE_short,pts_short,stopped_short
2025-06-05,21812.25,391,21754.5,21751.0,21744.75,21720.0,21791.0,-1.0,28.25,30.0,-195.5,True,-1.0,120.75,30.0,195.5,True
2025-06-09,21797.5,391,21798.75,21744.0,21799.25,21763.75,21855.25,-1.0,17.5,30.0,10.0,True,-1.0,46.75,30.0,-10.0,True
2025-06-10,21836.25,391,21845.75,21939.0,21824.0,21800.75,21875.25,-1.0,57.0,30.0,110.0,True,-1.0,18.25,30.0,-110.0,True
2025-06-11,22017.25,391,21871.75,21906.25,21945.75,21816.75,21931.25,-1.0,7.75,30.0,-145.0,True,-1.0,101.5,30.0,145.0,True
2025-06-12,21829.5,391,21986.25,21809.25,21871.0,21890.25,22043.25,3.4,147.75,11.0,102.0,False,-1.0,11.0,30.0,-102.0,True
2025-06-13,21679.75,391,21930.0,21574.0,21909.0,21866.5,21967.5,-1.0,115.0,30.0,-15.0,True,-1.0,17.75,30.0,15.0,True
2025-06-17,22064.0,391,22177.75,22079.75,22176.0,22136.75,22215.75,-1.0,46.0,30.0,-90.75,True,-1.0,8.5,30.0,90.75,True
2025-06-18,21993.0,391,22090.0,21969.75,21927.5,22019.0,22132.0,-1.0,2.5,30.0,-27.25,True,-1.0,66.75,30.0,27.25,True
2025-06-19,21784.5,210,21999.0,21882.75,21956.75,21952.0,22060.0,-1.0,2.25,30.0,-81.5,True,2.716666666666667,134.25,2.25,81.5,False
2025-06-24,22286.25,391,22052.75,22245.5,22079.0,21867.25,22093.0,3.75,162.0,26.25,112.5,False,-1.0,26.25,30.0,-112.5,True
2025-06-25,22499.5,391,22408.0,22406.25,22412.0,22301.0,22434.5,-1.0,48.75,30.0,-45.25,True,-1.0,6.5,30.0,45.25,True
2025-06-26,22552.25,391,22429.0,22495.25,22461.25,22407.5,22489.5,-1.0,14.25,30.0,99.75,True,-1.0,76.25,30.0,-99.75,True
2025-06-27,22707.5,391,22563.25,22693.5,22676.25,22467.75,22632.75,-1.0,118.0,30.0,27.75,True,-1.0,22.25,30.0,-27.75,True
2025-06-30,22871.75,391,22732.75,22873.0,22751.5,22705.25,22809.75,-1.0,3.75,30.0,10.75,True,-1.0,90.75,30.0,-10.75,True
2025-07-01,22802.25,391,22833.25,22873.0,22867.5,22807.75,22874.25,-1.0,46.0,30.0,-121.25,True,-1.0,22.25,30.0,121.25,True
2025-07-02,22654.25,391,22686.0,22739.5,22694.5,22631.5,22785.0,6.191666666666666,199.75,3.0,185.75,False,-1.0,3.0,30.0,-185.75,True
2025-07-03,22932.0,225,22827.75,22862.25,22845.0,22734.75,22853.75,4.233333333333333,170.5,1.75,127.0,False,-1.0,1.75,30.0,-127.0,True
2025-07-04,22918.0,210,23063.75,23009.0,23059.25,22951.75,23102.25,-1.0,6.0,30.0,-11.25,True,0.375,30.0,27.5,11.25,False
2025-07-08,22935.5,391,22909.0,22915.25,22837.75,22858.5,22952.0,-1.0,8.0,30.0,-42.25,True,1.4083333333333334,94.5,27.25,42.25,False
2025-07-09,22978.75,391,22899.0,22874.5,22906.5,22875.5,22932.5,-1.0,133.25,30.0,72.0,True,-1.0,0.75,30.0,-72.0,True
2025-07-10,23072.25,391,23036.0,22996.75,23041.0,22950.5,23058.0,-1.0,17.75,30.0,-58.0,True,1.9333333333333333,171.0,17.75,58.0,False
2025-07-11,22915.25,391,23012.0,22968.25,23011.75,22969.0,23050.0,-1.0,43.0,30.0,36.25,True,-1.0,6.0,30.0,-36.25,True
2025-07-15,23200.25,391,23036.75,23094.0,23034.25,22920.75,23063.25,-1.0,22.5,30.0,-148.25,True,4.941666666666666,151.75,22.5,148.25,False
2025-07-16,23074.25,391,23163.5,23016.25,23018.75,23099.5,23180.0,-1.0,15.25,30.0,-7.25,True,0.24166666666666667,238.75,25.75,7.25,False
2025-07-17,23100.25,391,22997.0,23039.0,23065.5,22953.0,23059.0,-1.0,18.0,30.0,150.25,True,-1.0,34.5,30.0,-150.25,True
2025-07-18,23301.0,391,23253.25,23275.75,23261.25,23140.25,23278.25,-1.0,2.5,30.0,-75.0,True,2.5,131.5,9.0,75.0,False
2025-07-21,23256.25,391,23217.0,23247.0,23232.5,23177.0,23258.0,2.9583333333333335,168.5,1.0,88.75,False,-1.0,1.0,30.0,-88.75,True
2025-07-22,23346.0,391,23386.75,23329.0,23339.5,23347.25,23423.25,-1.0,3.75,30.0,-127.5,True,4.25,238.0,3.75,127.5,False
2025-07-23,23261.5,391,23219.25,23238.25,23191.25,23159.25,23256.75,-1.0,2.25,30.0,44.25,True,-1.0,114.75,30.0,-44.25,True
2025-07-24,23374.0,391,23233.5,23379.0,23402.25,23172.0,23279.0,-1.0,25.5,30.0,-4.25,True,-1.0,75.75,30.0,4.25,True
2025-07-25,23360.0,391,23388.75,23428.5,23391.5,23351.75,23402.25,2.0083333333333333,116.0,29.25,60.25,False,-1.0,29.25,30.0,-60.25,True
2025-07-29,23595.25,391,23486.25,23543.75,23504.25,23461.25,23511.25,-1.0,57.25,30.0,-137.5,True,-1.0,3.25,30.0,137.5,True
2025-07-30,23487.0,391,23499.5,23499.0,23452.0,23438.5,23559.0,-1.0,4.0,30.0,5.75,True,-1.0,36.25,30.0,-5.75,True
2025-08-01,23087.5,391,23409.75,23304.5,23308.5,23310.75,23633.25,-1.0,2.5,30.0,-203.25,True,6.775,312.5,8.25,203.25,False
2025-08-04,23094.0,391,22872.75,22987.0,22850.0,22827.25,23035.25,6.733333333333333,214.75,5.25,202.0,False,-1.0,5.25,30.0,-202.0,True
2025-08-05,23348.25,391,23258.75,23342.0,23354.0,23138.25,23307.25,-1.0,9.25,30.0,-216.0,True,-1.0,44.75,30.0,216.0,True
2025-08-06,23169.25,391,23166.75,23166.5,23091.75,23113.25,23315.75,8.033333333333333,276.0,20.75,241.0,False,-1.0,16.0,30.0,-241.0,True
2025-08-07,23601.0,391,23412.0,23489.75,23418.5,23207.0,23445.25,-1.0,47.0,30.0,-76.0,True,-1.0,19.0,30.0,76.0,True
2025-08-08,23541.75,391,23501.0,23553.0,23518.25,23444.5,23632.0,6.05,183.25,11.75,181.5,False,-1.0,0.25,30.0,-181.5,True
2025-08-11,23715.75,391,23677.75,23754.75,23764.0,23626.25,23720.25,-1.0,14.5,30.0,-78.5,True,-1.0,35.0,30.0,78.5,True
2025-08-12,23733.0,391,23734.0,23656.0,23635.0,23687.5,23767.5,-1.0,75.25,30.0,201.0,True,-1.0,22.75,30.0,-201.0,True
2025-08-13,24044.5,391,23910.75,23942.25,23945.0,23735.25,23950.25,-1.0,24.0,30.0,-98.0,True,3.2666666666666666,158.5,24.0,98.0,False
2025-08-14,23857.75,391,23936.75,23926.0,23927.75,23895.75,23966.75,1.975,150.0,16.5,59.25,False,-1.0,16.5,30.0,-59.25,True
2025-08-15,23909.25,391,23930.25,23929.25,23888.75,23893.25,23958.75,-1.0,1.75,30.0,-112.5,True,3.75,174.75,1.75,112.5,False
2025-08-18,23768.25,391,23802.0,23857.25,23795.0,23770.5,23845.0,-1.0,49.0,30.0,21.25,True,-1.0,0.25,30.0,-21.25,True
2025-08-19,23762.5,391,23759.0,23754.25,23800.75,23745.5,23799.5,-1.0,8.0,30.0,-280.5,True,9.35,336.5,8.0,280.5,False
2025-08-20,23426.25,391,23472.75,23344.5,23461.0,23426.25,23654.75,-1.0,5.75,30.0,-99.5,True,3.316666666666667,391.25,5.75,99.5,False
2025-08-21,23260.5,391,23244.75,23341.5,23323.0,23146.25,23387.75,-1.0,6.5,30.0,-46.0,True,-1.0,104.5,30.0,46.0,True
2025-08-22,23264.5,391,23208.25,23194.5,23225.25,23175.75,23283.75,-1.0,8.25,30.0,301.25,True,-1.0,59.0,30.0,-301.25,True
2025-08-25,23496.0,391,23582.25,23547.5,23602.0,23411.75,23650.0,-1.0,22.25,30.0,3.0,True,-1.0,52.75,30.0,-3.0,True
2025-08-26,23470.75,391,23557.25,23452.0,23505.75,23514.25,23612.75,-1.0,47.75,30.0,118.25,True,-1.0,3.5,30.0,-118.25,True
2025-08-27,23541.0,391,23536.5,23613.25,23604.0,23466.5,23556.5,-1.0,24.25,30.0,85.25,True,-1.0,53.5,30.0,-85.25,True
2025-08-28,23640.25,391,23602.25,23575.0,23542.25,23552.75,23627.75,-1.0,102.0,30.0,114.5,True,-1.0,10.5,30.0,-114.5,True
2025-08-29,23652.0,391,23772.75,23728.25,23760.5,23636.75,23792.75,-1.0,16.0,30.0,-186.25,True,6.208333333333333,254.5,16.0,186.25,False
2025-09-01,23476.0,210,23453.5,23442.0,23479.0,23416.0,23526.5,-1.0,1.5,30.0,26.25,True,-1.0,34.25,30.0,-26.25,True
2025-09-02,23100.25,391,23483.5,23437.75,23502.25,23440.0,23506.5,-1.0,2.25,30.0,175.0,True,-1.0,75.0,30.0,-175.0,True
2025-09-03,23423.5,391,23231.75,23324.25,23382.0,23077.25,23264.25,-1.0,14.25,30.0,43.0,True,-1.0,53.5,30.0,-43.0,True
2025-09-04,23480.5,391,23432.25,23469.25,23456.75,23372.25,23465.75,-1.0,67.75,30.0,184.5,True,-1.0,23.25,30.0,-184.5,True
2025-09-05,23875.0,391,23494.5,23742.25,23700.0,23440.0,23565.0,-1.0,27.0,30.0,-192.5,True,6.416666666666667,370.0,27.0,192.5,False
2025-09-08,23784.25,391,23643.75,23754.0,23673.5,23544.75,23757.25,0.5833333333333334,103.75,24.25,17.5,False,-1.0,12.5,30.0,-17.5,True
2025-09-09,23835.5,391,23795.25,23839.5,23799.0,23760.75,23848.25,-1.0,22.25,30.0,24.75,True,-1.0,109.5,30.0,-24.75,True
2025-09-10,23998.75,391,23838.25,23917.75,23898.5,23793.75,23857.25,-1.0,1.75,30.0,-123.5,True,4.116666666666666,213.75,1.75,123.5,False
2025-09-11,23977.25,391,23926.5,23913.0,23853.75,23884.5,23986.0,-1.0,20.25,30.0,29.0,True,-1.0,67.5,30.0,-29.0,True
2025-09-12,24040.75,391,24021.5,24008.5,24028.25,23965.0,24044.0,-1.0,23.75,30.0,58.75,True,-1.0,39.25,30.0,-58.75,True
2025-09-15,24418.5,391,24097.5,24359.5,24115.25,24041.0,24134.0,3.9583333333333335,138.25,5.75,118.75,False,-1.0,5.75,30.0,-118.75,True
2025-09-16,24588.25,391,24503.5,24584.75,24533.75,24478.0,24550.5,-1.0,12.25,30.0,-59.0,True,1.9666666666666666,89.0,12.25,59.0,False
2025-09-17,24521.0,391,24528.0,24519.0,24526.75,24516.0,24558.5,-1.0,19.75,30.0,-30.0,True,1.0,279.0,29.75,30.0,False
2025-09-18,24679.5,391,24410.0,24635.75,24498.5,24389.5,24515.5,-1.0,33.75,30.0,21.75,True,-1.0,25.75,30.0,-21.75,True
2025-09-19,24767.75,391,24731.75,24713.0,24717.75,24696.25,24793.25,-1.0,15.5,30.0,93.0,True,-1.0,30.25,30.0,-93.0,True
2025-09-22,24815.5,391,24807.25,24858.25,24850.0,24733.75,24832.75,5.791666666666667,211.75,1.25,173.75,False,-1.0,1.25,30.0,-173.75,True
2025-09-23,25001.0,391,24989.75,25003.0,24995.0,24877.75,25027.25,-1.0,8.75,30.0,-167.0,True,5.566666666666666,220.5,8.75,167.0,False
2025-09-24,24885.25,391,24938.0,24837.5,24839.5,24841.0,25014.0,-1.0,14.0,30.0,-138.0,True,4.6,258.25,14.0,138.0,False
2025-09-25,24576.25,391,24701.25,24785.0,24746.0,24627.25,24812.25,-1.0,2.5,30.0,61.75,True,-1.0,153.75,30.0,-61.75,True
2025-09-26,24654.25,391,24631.75,24594.0,24642.5,24523.75,24656.75,-1.0,2.25,30.0,76.75,True,-1.0,57.25,30.0,-76.75,True
2025-09-29,24850.75,391,24707.5,24815.0,24726.5,24610.5,24733.5,-1.0,124.75,30.0,-10.5,True,-1.0,2.5,30.0,10.5,True
2025-09-30,24820.5,391,24840.0,24842.75,24817.75,24800.5,24898.5,-1.0,10.5,30.0,61.25,True,-1.0,98.25,30.0,-61.25,True
2025-10-01,24763.0,391,24786.75,24772.25,24843.0,24761.75,24841.75,-1.0,78.5,30.0,235.5,True,-1.0,20.25,30.0,-235.5,True
2025-10-02,25165.25,391,25010.5,25064.25,25009.25,24804.0,25036.5,-1.0,3.75,30.0,-43.75,True,1.4583333333333333,171.5,3.75,43.75,False
2025-10-03,25133.5,391,25109.0,25169.25,25101.5,25042.0,25120.0,-1.0,34.5,30.0,-129.5,True,-1.0,12.75,30.0,129.5,True
2025-10-06,25214.25,391,25108.0,25089.0,25000.0,25023.0,25168.0,-1.0,7.5,30.0,-33.75,True,-1.0,105.75,30.0,33.75,True
2025-10-07,25237.0,391,25183.0,25159.0,25184.5,25148.5,25231.5,-1.0,27.75,30.0,-179.0,True,5.966666666666667,252.25,27.75,179.0,False
2025-10-08,25079.75,391,25053.0,25087.0,25059.75,24985.0,25175.0,8.083333333333334,264.5,5.75,242.5,False,-1.0,5.75,30.0,-242.5,True
2025-10-09,25329.0,391,25267.0,25327.0,25351.5,25090.5,25297.5,-1.0,5.75,30.0,-39.5,True,1.3166666666666667,168.25,5.75,39.5,False
2025-10-10,25313.0,391,25270.25,25317.25,25287.75,25197.25,25288.75,-1.0,75.0,30.0,-908.5,True,-1.0,19.5,30.0,908.5,True
2025-10-14,24638.75,391,24905.5,24912.5,24913.75,24810.5,24945.5,-1.0,2.75,30.0,138.75,True,-1.0,217.75,30.0,-138.75,True
2025-10-15,25002.5,391,24898.75,24809.25,24754.0,24646.25,24938.25,-1.0,1.0,30.0,-63.0,True,-1.0,105.5,30.0,63.0,True
2025-10-16,25045.25,391,24924.0,24915.25,24937.0,24845.0,25039.5,-1.0,80.25,30.0,-203.25,True,-1.0,4.75,30.0,203.25,True
2025-10-17,24736.25,391,25045.75,24732.25,24793.75,24840.25,25131.25,-1.0,34.0,30.0,248.0,True,-1.0,36.25,30.0,-248.0,True
2025-10-20,25119.0,391,24849.0,25095.75,25065.75,24682.0,24957.0,6.075,235.5,4.25,182.25,False,-1.0,4.25,30.0,-182.25,True
2025-10-21,25300.75,391,25316.0,25329.25,25326.75,25206.5,25354.5,-1.0,3.75,30.0,-11.25,True,-1.0,97.5,30.0,11.25,True
2025-10-22,25265.5,391,25300.0,25290.75,25283.75,25257.5,25324.0,-1.0,6.0,30.0,-220.25,True,7.341666666666667,460.75,23.75,220.25,False
2025-10-23,25016.25,391,25050.5,25086.5,25012.25,24889.5,25192.5,7.841666666666667,271.75,17.25,235.25,False,-1.0,17.25,30.0,-235.25,True
2025-10-24,25466.5,391,25265.25,25328.5,25283.25,25108.25,25282.75,-1.0,0.75,30.0,41.5,True,-1.0,36.75,30.0,-41.5,True
2025-10-28,26051.5,391,25899.5,25981.25,26002.5,25779.0,25927.5,-1.0,43.25,30.0,102.75,True,-1.0,2.75,30.0,-102.75,True
2025-10-29,26266.0,391,26033.5,26244.25,26179.75,25951.5,26139.0,-1.0,60.5,30.0,48.75,True,-1.0,11.25,30.0,-48.75,True
2025-10-31,26199.25,391,26038.0,26192.5,26150.5,25946.5,26147.0,-1.0,0.25,30.0,-214.5,True,7.15,310.5,0.25,214.5,False
2025-11-04,25742.0,391,26101.5,25924.75,26104.5,26067.0,26159.5,-1.0,0.0,30.0,-152.25,True,-1.0,79.0,30.0,152.25,True
2025-11-05,25542.25,391,25763.75,25465.75,25545.0,25590.25,25801.75,-1.0,34.25,30.0,182.25,True,-1.0,11.5,30.0,-182.25,True
2025-11-06,25674.0,391,25828.25,25738.5,25738.5,25564.75,25879.75,-1.0,11.75,30.0,-415.75,True,13.858333333333333,476.25,11.75,415.75,False
2025-11-07,25110.5,391,25308.0,25248.5,25314.75,25225.5,25513.0,-1.0,0.5,30.0,70.5,True,-1.0,401.25,30.0,-70.5,True
2025-11-11,25605.0,391,25535.0,25690.75,25722.25,25466.5,25661.5,-1.0,41.0,30.0,52.25,True,-1.0,9.25,30.0,-52.25,True
2025-11-12,25778.5,391,25626.75,25715.5,25668.0,25560.25,25686.75,-1.0,2.25,30.0,-140.25,True,4.675,289.75,2.25,140.25,False
2025-11-13,25477.25,391,25593.0,25688.5,25624.0,25534.5,25651.5,-1.0,24.75,30.0,-350.5,True,11.683333333333334,474.75,24.75,350.5,False
2025-11-14,24723.5,391,25079.5,25035.75,25095.25,25012.5,25371.5,-1.0,36.75,30.0,368.75,True,-1.0,29.5,30.0,-368.75,True
2025-11-17,24997.75,391,25130.0,25275.25,25142.25,24954.5,25284.5,-1.0,2.0,30.0,-88.25,True,-1.0,42.75,30.0,88.25,True
2025-11-18,24718.25,391,25130.5,24731.75,24905.5,24949.5,25259.5,-1.0,40.5,30.0,-153.25,True,-1.0,13.25,30.0,153.25,True
2025-11-19,24611.5,391,24697.0,24523.25,24551.0,24563.5,24804.5,-1.0,21.75,30.0,116.75,True,-1.0,39.0,30.0,-116.75,True
2025-11-20,25211.5,391,24678.5,25186.0,24966.75,24572.5,24795.0,-1.0,37.5,30.0,-1076.5,True,-1.0,55.75,30.0,1076.5,True
2025-11-21,24203.5,391,25161.25,24170.25,24110.0,24438.75,25309.75,-1.0,75.75,30.0,124.75,True,-1.0,29.0,30.0,-124.75,True
2025-11-25,24857.25,391,24925.75,24935.25,24966.25,24670.25,24993.5,-1.0,22.25,30.0,226.75,True,-1.0,255.25,30.0,-226.75,True
2025-11-26,25222.25,391,25012.5,25168.5,25071.25,24786.0,25053.0,-1.0,48.25,30.0,82.0,True,-1.0,14.25,30.0,-82.0,True
2025-11-27,25301.5,210,25332.5,25324.75,25313.0,25206.5,25376.0,0.008333333333333333,16.25,15.75,0.25,False,-0.008333333333333333,15.75,16.25,-0.25,False
2025-12-01,25255.0,391,25405.5,25231.0,25482.5,25360.5,25436.5,-1.0,67.0,30.0,153.0,True,-1.0,2.5,30.0,-153.0,True
2025-12-02,25492.75,391,25379.25,25372.75,25411.5,25265.25,25421.25,-1.0,177.25,30.0,109.5,True,-1.0,21.5,30.0,-109.5,True
2025-12-03,25495.25,391,25591.5,25659.25,25611.0,25507.0,25643.0,-1.0,12.25,30.0,162.75,True,-1.0,37.5,30.0,-162.75,True
2025-12-04,25712.0,391,25649.5,25640.0,25650.25,25542.0,25677.5,-1.0,1.0,30.0,-82.5,True,2.75,223.25,1.0,82.5,False
2025-12-05,25680.0,391,25592.5,25712.0,25629.75,25560.5,25648.0,1.8666666666666667,188.0,28.75,56.0,False,-1.0,1.75,30.0,-56.0,True
2025-12-08,25791.0,391,25723.75,25798.25,25750.0,25677.75,25757.75,-1.0,69.75,30.0,-126.0,True,-1.0,12.25,30.0,126.0,True
2025-12-09,25618.5,391,25657.0,25688.0,25713.0,25568.0,25720.5,-1.0,20.5,30.0,75.75,True,-1.0,58.5,30.0,-75.75,True
2025-12-10,25647.25,391,25703.75,25693.75,25680.0,25653.75,25727.25,-1.0,16.5,30.0,156.0,True,-1.0,118.5,30.0,-156.0,True
2025-12-11,25643.5,391,25632.0,25507.75,25769.5,25567.0,25710.5,-1.0,6.75,30.0,71.75,True,-1.0,253.25,30.0,-71.75,True
2025-12-15,25666.75,391,25215.25,25526.25,25223.5,25134.25,25396.25,-1.0,1.25,30.0,-317.75,True,10.591666666666667,381.0,1.25,317.75,False
2025-12-16,25232.0,391,25373.75,25164.0,25345.75,25326.75,25493.75,-1.0,177.0,30.0,125.25,True,-1.0,22.25,30.0,-125.25,True
2025-12-17,25422.5,391,25310.5,25312.0,25332.0,25212.5,25345.5,-1.0,25.25,30.0,-497.0,True,16.566666666666666,534.75,25.25,497.0,False
2025-12-18,25278.75,391,25009.0,24986.75,24983.5,24888.0,25295.0,-1.0,50.75,30.0,-32.75,True,-1.0,22.5,30.0,32.75,True
2025-12-19,25361.25,391,25254.0,25305.25,25240.0,25204.0,25370.0,7.158333333333333,239.0,4.25,214.75,False,-1.0,4.25,30.0,-214.75,True
2025-12-22,25780.75,391,25568.5,25680.25,25635.25,25471.5,25595.5,-1.0,14.0,30.0,-77.0,True,2.566666666666667,152.75,14.0,77.0,False
2025-12-23,25644.25,391,25693.5,25687.75,25701.0,25673.5,25721.0,5.491666666666666,176.25,16.0,164.75,False,-1.0,6.25,30.0,-164.75,True
2025-12-24,25795.0,225,25772.5,25781.25,25815.75,25658.5,25780.0,2.325,97.0,11.0,69.75,False,-1.0,10.5,30.0,-69.75,True
2025-12-26,25899.0,391,25811.75,25879.5,25868.0,25783.75,25852.25,-1.0,11.25,30.0,-27.5,True,-1.0,34.5,30.0,27.5,True
2025-12-29,25706.75,391,25879.25,25856.0,25863.25,25859.25,25894.75,-1.0,1.75,30.0,36.5,True,-1.0,42.5,30.0,-36.5,True
2025-12-30,25692.75,391,25689.5,25749.5,25740.0,25674.5,25754.5,-0.24166666666666667,101.0,24.5,-7.25,False,-1.0,3.75,30.0,7.25,True
2025-12-31,25678.75,391,25715.25,25616.75,25683.25,25692.25,25744.75,-1.0,13.25,30.0,-211.75,True,7.058333333333334,234.25,13.25,211.75,False
2026-01-05,25642.5,391,25387.5,25488.0,25431.75,25293.5,25603.0,-1.0,30.0,30.0,-66.5,True,-1.0,19.0,30.0,66.5,True
2026-01-06,25636.0,391,25589.0,25647.0,25583.0,25549.5,25660.0,6.191666666666666,201.75,28.0,185.75,False,-1.0,4.5,30.0,-185.75,True
2026-01-07,25790.75,391,25809.75,25785.75,25831.25,25677.75,25837.75,1.4333333333333333,205.5,19.75,43.0,False,-1.0,19.75,30.0,-43.0,True
2026-01-08,25786.5,391,25827.25,25779.25,25838.75,25811.25,25950.75,-1.0,16.5,30.0,-88.0,True,2.933333333333333,217.5,16.5,88.0,False
2026-01-09,25714.0,391,25672.0,25678.25,25725.0,25608.0,25705.0,-1.0,1.75,30.0,215.25,True,-1.0,65.5,30.0,-215.25,True
2026-01-12,25746.25,391,25952.25,25727.0,25949.0,25752.25,25973.25,6.966666666666667,274.25,2.75,209.0,False,-1.0,2.75,30.0,-209.0,True
2026-01-13,25950.5,391,25965.0,25884.5,25953.5,25826.5,26016.5,-1.0,92.25,30.0,-29.25,True,-1.0,19.75,30.0,29.25,True
2026-01-14,25739.75,391,25903.75,25881.5,25900.75,25821.25,25943.75,-1.0,8.5,30.0,-85.5,True,-1.0,71.5,30.0,85.5,True
2026-01-15,25924.75,391,25492.75,25578.0,25593.0,25444.75,25638.75,-1.0,21.5,30.0,-208.0,True,6.933333333333334,248.25,28.0,208.0,False
2026-01-16,25868.0,391,25882.0,25810.0,25720.5,25792.5,25951.0,-1.0,23.0,30.0,-174.25,True,5.808333333333334,276.5,23.0,174.25,False
2026-01-20,25243.5,391,25299.5,25379.75,25394.75,25281.5,25397.5,-1.0,186.25,30.0,-93.75,True,-1.0,1.5,30.0,93.75,True
2026-01-21,25196.5,391,25335.75,25197.25,25149.5,25205.25,25417.25,-1.0,20.0,30.0,298.75,True,-1.0,69.0,30.0,-298.75,True
2026-01-22,25729.0,391,25210.0,25574.75,25529.5,25128.5,25455.0,-1.0,2.75,30.0,-71.25,True,2.375,192.25,2.75,71.25,False
2026-01-23,25608.0,391,25683.0,25701.5,25605.0,25603.5,25714.0,-1.0,44.5,30.0,125.75,True,-1.0,13.25,30.0,-125.75,True
2026-01-27,25982.75,391,25888.0,25989.0,25861.25,25781.5,25936.5,-1.0,29.75,30.0,89.0,True,-1.0,65.5,30.0,-89.0,True
2026-01-28,26252.5,391,26083.75,26220.25,26111.25,26020.75,26106.75,-1.0,35.5,30.0,-173.75,True,-1.0,22.5,30.0,173.75,True
2026-01-29,26133.5,391,26159.5,26227.75,26282.5,26114.0,26244.5,-1.0,41.5,30.0,-125.5,True,-1.0,11.0,30.0,125.5,True
2026-01-30,25834.25,391,25858.0,25859.5,25998.5,25538.0,25954.0,-1.0,105.75,30.0,-170.5,True,-1.0,11.25,30.0,170.5,True
