Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit short,2023-09-06 17:07,xS,15480,1,309765,155,0.05,10,160,0.05,-15,0.00,155,0.02,1
1,Entry short,2023-09-06 17:06,S @ 15488,15488.25,1,309765,155,0.05,10,160,0.05,-15,0.00,155,0.02,1
2,Exit long,2023-09-06 20:35,xL,15494.5,1,309755,125,0.04,10,130,0.04,-100,-0.03,280,0.03,16
2,Entry long,2023-09-06 20:19,L @ 15488,15487.75,1,309755,125,0.04,10,130,0.04,-100,-0.03,280,0.03,16
3,Exit short,2023-09-06 21:00,xS,15493,1,309765,-105,-0.03,10,0,0.00,-100,-0.03,175,0.02,1
3,Entry short,2023-09-06 20:59,S @ 15488,15488.25,1,309765,-105,-0.03,10,0,0.00,-100,-0.03,175,0.02,1
4,Exit long,2023-09-06 22:09,xL,15493,1,309755,95,0.03,10,100,0.03,-5,0.00,270,0.03,1
4,Entry long,2023-09-06 22:08,L @ 15488,15487.75,1,309755,95,0.03,10,100,0.03,-5,0.00,270,0.03,1
5,Exit short,2023-09-06 22:50,xS,15493,1,309765,-105,-0.03,10,70,0.02,-100,-0.03,165,0.02,4
5,Entry short,2023-09-06 22:46,S @ 15488,15488.25,1,309765,-105,-0.03,10,70,0.02,-100,-0.03,165,0.02,4
6,Exit long,2023-09-06 23:32,xL,15496.5,1,309755,165,0.05,10,170,0.05,-85,-0.03,330,0.03,0
6,Entry long,2023-09-06 23:32,L @ 15488,15487.75,1,309755,165,0.05,10,170,0.05,-85,-0.03,330,0.03,0
7,Exit short,2023-09-06 23:44,SAR,15493.5,1,309765,-115,-0.04,10,145,0.05,-260,-0.08,215,0.02,2
7,Entry short,2023-09-06 23:42,S @ 15488,15488.25,1,309765,-115,-0.04,10,145,0.05,-260,-0.08,215,0.02,2
8,Exit long,2023-09-06 23:47,xL,15477.5,1,309755,-215,-0.07,10,0,0.00,-210,-0.07,0,0.00,0
8,Entry long,2023-09-06 23:47,L @ 15488,15487.75,1,309755,-215,-0.07,10,0,0.00,-210,-0.07,0,0.00,0
9,Exit short,2023-09-06 23:51,xS,15494.75,1,309765,-140,-0.05,10,65,0.02,-135,-0.04,-140,-0.01,1
9,Entry short,2023-09-06 23:50,S @ 15488,15488.25,1,309765,-140,-0.05,10,65,0.02,-135,-0.04,-140,-0.01,1
10,Exit long,2023-09-07 00:00,xL,15474,1,309755,-285,-0.09,10,195,0.06,-280,-0.09,-425,-0.04,4
10,Entry long,2023-09-06 23:56,L @ 15488,15487.75,1,309755,-285,-0.09,10,195,0.06,-280,-0.09,-425,-0.04,4
11,Exit short,2023-09-07 17:42,xS,15320,1,306305,-105,-0.03,10,0,0.00,-100,-0.03,-530,-0.05,0
11,Entry short,2023-09-07 17:42,S @ 15315,15315.25,1,306305,-105,-0.03,10,0,0.00,-100,-0.03,-530,-0.05,0
12,Exit long,2023-09-07 18:10,SAR,15311,1,306295,-85,-0.03,10,95,0.03,-95,-0.03,-615,-0.06,2
12,Entry long,2023-09-07 18:08,L @ 15315,15314.75,1,306295,-85,-0.03,10,95,0.03,-95,-0.03,-615,-0.06,2
13,Exit short,2023-09-07 19:17,xS,15310,1,306305,95,0.03,10,100,0.03,-5,0.00,-520,-0.05,1
13,Entry short,2023-09-07 19:16,S @ 15315,15315.25,1,306305,95,0.03,10,100,0.03,-5,0.00,-520,-0.05,1
14,Exit long,2023-09-07 19:51,SAR,15311.75,1,306295,-70,-0.02,10,0,0.00,-65,-0.02,-590,-0.06,1
14,Entry long,2023-09-07 19:50,L @ 15315,15314.75,1,306295,-70,-0.02,10,0,0.00,-65,-0.02,-590,-0.06,1
15,Exit short,2023-09-07 20:10,xS,15308.5,1,306305,125,0.04,10,130,0.04,-80,-0.03,-465,-0.05,9
15,Entry short,2023-09-07 20:01,S @ 15315,15315.25,1,306305,125,0.04,10,130,0.04,-80,-0.03,-465,-0.05,9
16,Exit long,2023-09-08 15:22,xL,15295.25,1,305775,120,0.04,10,125,0.04,-45,-0.01,-345,-0.03,3
16,Entry long,2023-09-08 15:19,L @ 15289,15288.75,1,305775,120,0.04,10,125,0.04,-45,-0.01,-345,-0.03,3
17,Exit short,2023-09-08 18:23,xS,15294,1,305785,-105,-0.03,10,80,0.03,-100,-0.03,-450,-0.04,1
17,Entry short,2023-09-08 18:22,S @ 15289,15289.25,1,305785,-105,-0.03,10,80,0.03,-100,-0.03,-450,-0.04,1
18,Exit long,2023-09-09 01:02,xL,15308.25,1,305775,380,0.12,10,385,0.13,-35,-0.01,-70,-0.01,2
18,Entry long,2023-09-09 01:00,L @ 15289,15288.75,1,305775,380,0.12,10,385,0.13,-35,-0.01,-70,-0.01,2
19,Exit long,2023-09-09 04:25,xL,15294,1,305775,95,0.03,10,100,0.03,-80,-0.03,25,0.00,3
19,Entry long,2023-09-09 04:22,L @ 15289,15288.75,1,305775,95,0.03,10,100,0.03,-80,-0.03,25,0.00,3
20,Exit short,2023-09-09 04:27,xS,15294.25,1,305785,-110,-0.04,10,0,0.00,-105,-0.03,-85,-0.01,0
20,Entry short,2023-09-09 04:27,S @ 15289,15289.25,1,305785,-110,-0.04,10,0,0.00,-105,-0.03,-85,-0.01,0
21,Exit long,2023-09-09 04:29,xL,15294.75,1,305775,110,0.04,10,115,0.04,-40,-0.01,25,0.00,1
21,Entry long,2023-09-09 04:28,L @ 15289,15288.75,1,305775,110,0.04,10,115,0.04,-40,-0.01,25,0.00,1
22,Exit long,2023-09-09 04:39,SAR,15284,1,305775,-105,-0.03,10,0,0.00,-110,-0.04,-80,-0.01,1
22,Entry long,2023-09-09 04:38,L @ 15289,15288.75,1,305775,-105,-0.03,10,0,0.00,-110,-0.04,-80,-0.01,1
23,Exit short,2023-09-09 04:41,xS,15295.5,1,305785,-135,-0.04,10,40,0.01,-130,-0.04,-215,-0.02,1
23,Entry short,2023-09-09 04:40,S @ 15289,15289.25,1,305785,-135,-0.04,10,40,0.01,-130,-0.04,-215,-0.02,1
24,Exit short,2023-09-11 17:06,xS,15376,1,307430,-100,-0.03,10,95,0.03,-95,-0.03,-315,-0.03,1
24,Entry short,2023-09-11 17:05,S @ 15370,15371.5,1,307430,-100,-0.03,10,95,0.03,-95,-0.03,-315,-0.03,1
25,Exit short,2023-09-11 23:50,SAR,15375.25,1,307405,-110,-0.04,10,290,0.09,-150,-0.05,-425,-0.04,3
25,Entry short,2023-09-11 23:47,S @ 15370,15370.25,1,307405,-110,-0.04,10,290,0.09,-150,-0.05,-425,-0.04,3
26,Exit long,2023-09-12 00:00,SAR,15365.5,1,307395,-95,-0.03,10,45,0.01,-165,-0.05,-520,-0.05,2
26,Entry long,2023-09-11 23:58,L @ 15370,15369.75,1,307395,-95,-0.03,10,45,0.01,-165,-0.05,-520,-0.05,2
27,Exit long,2023-09-12 00:06,xL,15361,1,307395,-185,-0.06,10,0,0.00,-180,-0.06,-705,-0.07,0
27,Entry long,2023-09-12 00:06,L @ 15370,15369.75,1,307395,-185,-0.06,10,0,0.00,-180,-0.06,-705,-0.07,0
28,Exit short,2023-09-12 00:28,xS,15382,1,307405,-245,-0.08,10,0,0.00,-240,-0.08,-950,-0.09,3
28,Entry short,2023-09-12 00:25,S @ 15370,15370.25,1,307405,-245,-0.08,10,0,0.00,-240,-0.08,-950,-0.09,3
29,Exit short,2023-09-12 00:42,SAR,15372.75,1,307405,-60,-0.02,10,0,0.00,-70,-0.02,-1010,-0.10,1
29,Entry short,2023-09-12 00:41,S @ 15370,15370.25,1,307405,-60,-0.02,10,0,0.00,-70,-0.02,-1010,-0.10,1
30,Exit long,2023-09-12 00:55,xL,15377.25,1,307395,140,0.05,10,145,0.05,-5,0.00,-870,-0.09,0
30,Entry long,2023-09-12 00:55,L @ 15370,15369.75,1,307395,140,0.05,10,145,0.05,-5,0.00,-870,-0.09,0
31,Exit short,2023-09-12 01:24,xS,15384,1,307405,-285,-0.09,10,0,0.00,-280,-0.09,-1155,-0.12,8
31,Entry short,2023-09-12 01:16,S @ 15370,15370.25,1,307405,-285,-0.09,10,0,0.00,-280,-0.09,-1155,-0.12,8
32,Exit short,2023-09-12 01:50,xS,15376,1,307405,-125,-0.04,10,10,0.00,-120,-0.04,-1280,-0.13,1
32,Entry short,2023-09-12 01:49,S @ 15370,15370.25,1,307405,-125,-0.04,10,10,0.00,-120,-0.04,-1280,-0.13,1
33,Exit short,2023-09-13 22:30,xS,15519,1,310485,95,0.03,10,100,0.03,-20,-0.01,-1185,-0.12,0
33,Entry short,2023-09-13 22:30,S @ 15524,15524.25,1,310485,95,0.03,10,100,0.03,-20,-0.01,-1185,-0.12,0
34,Exit long,2023-09-13 23:52,xL,15530.75,1,310475,130,0.04,10,135,0.04,-25,-0.01,-1055,-0.11,0
34,Entry long,2023-09-13 23:52,L @ 15524,15523.75,1,310475,130,0.04,10,135,0.04,-25,-0.01,-1055,-0.11,0
35,Exit short,2023-09-13 23:56,xS,15530.5,1,310485,-135,-0.04,10,0,0.00,-130,-0.04,-1190,-0.12,0
35,Entry short,2023-09-13 23:56,S @ 15524,15524.25,1,310485,-135,-0.04,10,0,0.00,-130,-0.04,-1190,-0.12,0
36,Exit long,2023-09-14 00:04,SAR,15517.25,1,310475,-140,-0.05,10,0,0.00,-250,-0.08,-1330,-0.13,1
36,Entry long,2023-09-14 00:03,L @ 15524,15523.75,1,310475,-140,-0.05,10,0,0.00,-250,-0.08,-1330,-0.13,1
37,Exit short,2023-09-14 00:27,SAR,15529,1,310485,-105,-0.03,10,0,0.00,-200,-0.06,-1435,-0.14,1
37,Entry short,2023-09-14 00:26,S @ 15524,15524.25,1,310485,-105,-0.03,10,0,0.00,-200,-0.06,-1435,-0.14,1
38,Exit long,2023-09-14 04:56,xL,15529,1,310475,95,0.03,10,100,0.03,-10,0.00,-1340,-0.13,1
38,Entry long,2023-09-14 04:55,L @ 15524,15523.75,1,310475,95,0.03,10,100,0.03,-10,0.00,-1340,-0.13,1
39,Exit short,2023-09-14 05:14,xS,15515.5,1,310485,165,0.05,10,170,0.05,-95,-0.03,-1175,-0.12,3
39,Entry short,2023-09-14 05:11,S @ 15524,15524.25,1,310485,165,0.05,10,170,0.05,-95,-0.03,-1175,-0.12,3
40,Exit long,2023-09-14 05:22,xL,15529,1,310475,95,0.03,10,100,0.03,-60,-0.02,-1080,-0.11,1
40,Entry long,2023-09-14 05:21,L @ 15524,15523.75,1,310475,95,0.03,10,100,0.03,-60,-0.02,-1080,-0.11,1
41,Exit long,2023-09-14 12:12,xL,15591,1,311915,-105,-0.03,10,15,0.00,-100,-0.03,-1185,-0.12,7
41,Entry long,2023-09-14 12:05,L @ 15596,15595.75,1,311915,-105,-0.03,10,15,0.00,-100,-0.03,-1185,-0.12,7
42,Exit long,2023-09-14 18:13,xL,15591,1,311915,-105,-0.03,10,55,0.02,-100,-0.03,-1290,-0.13,4
42,Entry long,2023-09-14 18:09,L @ 15596,15595.75,1,311915,-105,-0.03,10,55,0.02,-100,-0.03,-1290,-0.13,4
43,Exit short,2023-09-14 19:05,xS,15601,1,311925,-105,-0.03,10,0,0.00,-100,-0.03,-1395,-0.14,0
43,Entry short,2023-09-14 19:05,S @ 15596,15596.25,1,311925,-105,-0.03,10,0,0.00,-100,-0.03,-1395,-0.14,0
44,Exit long,2023-09-14 19:38,SAR,15592,1,311915,-85,-0.03,10,0,0.00,-85,-0.03,-1480,-0.15,1
44,Entry long,2023-09-14 19:37,L @ 15596,15595.75,1,311915,-85,-0.03,10,0,0.00,-85,-0.03,-1480,-0.15,1
45,Exit short,2023-09-14 19:48,xS,15590.5,1,311925,105,0.03,10,110,0.04,-10,0.00,-1375,-0.14,1
45,Entry short,2023-09-14 19:47,S @ 15596,15596.25,1,311925,105,0.03,10,110,0.04,-10,0.00,-1375,-0.14,1
46,Exit short,2023-09-14 22:52,SAR,15608.25,1,311925,-250,-0.08,10,280,0.09,-260,-0.08,-1625,-0.16,10
46,Entry short,2023-09-14 22:42,S @ 15596,15596.25,1,311925,-250,-0.08,10,280,0.09,-260,-0.08,-1625,-0.16,10
47,Exit long,2023-09-14 23:32,xL,15610,1,311915,275,0.09,10,280,0.09,-130,-0.04,-1350,-0.13,1
47,Entry long,2023-09-14 23:31,L @ 15596,15595.75,1,311915,275,0.09,10,280,0.09,-130,-0.04,-1350,-0.13,1
48,Exit long,2023-09-14 23:34,xL,15589.25,1,311915,-140,-0.04,10,0,0.00,-135,-0.04,-1490,-0.15,0
48,Entry long,2023-09-14 23:34,L @ 15596,15595.75,1,311915,-140,-0.04,10,0,0.00,-135,-0.04,-1490,-0.15,0
49,Exit short,2023-09-15 00:32,SAR,15600.25,1,311925,-90,-0.03,10,0,0.00,-105,-0.03,-1580,-0.16,1
49,Entry short,2023-09-15 00:31,S @ 15596,15596.25,1,311925,-90,-0.03,10,0,0.00,-105,-0.03,-1580,-0.16,1
50,Exit long,2023-09-15 13:32,xL,15707,1,314235,-105,-0.03,10,30,0.01,-100,-0.03,-1685,-0.17,4
50,Entry long,2023-09-15 13:28,L @ 15712,15711.75,1,314235,-105,-0.03,10,30,0.01,-100,-0.03,-1685,-0.17,4
51,Exit long,2023-09-15 15:05,xL,15717,1,314235,95,0.03,10,100,0.03,-5,0.00,-1590,-0.16,4
51,Entry long,2023-09-15 15:01,L @ 15712,15711.75,1,314235,95,0.03,10,100,0.03,-5,0.00,-1590,-0.16,4
52,Exit short,2023-09-15 16:45,xS,15707,1,314245,95,0.03,10,100,0.03,-5,0.00,-1495,-0.15,4
52,Entry short,2023-09-15 16:41,S @ 15712,15712.25,1,314245,95,0.03,10,100,0.03,-5,0.00,-1495,-0.15,4
53,Exit long,2023-09-15 23:30,xL,15614,1,312055,215,0.07,10,220,0.07,-30,-0.01,-1280,-0.13,0
53,Entry long,2023-09-15 23:30,L @ 15603,15602.75,1,312055,215,0.07,10,220,0.07,-30,-0.01,-1280,-0.13,0
54,Exit short,2023-09-18 22:21,xS,15366.75,1,307185,-160,-0.05,10,0,0.00,-155,-0.05,-1440,-0.14,2
54,Entry short,2023-09-18 22:19,S @ 15359,15359.25,1,307185,-160,-0.05,10,0,0.00,-155,-0.05,-1440,-0.14,2
55,Exit long,2023-09-18 22:47,xL,15364.25,1,307175,100,0.03,10,105,0.03,-70,-0.02,-1340,-0.13,5
55,Entry long,2023-09-18 22:42,L @ 15359,15358.75,1,307175,100,0.03,10,105,0.03,-70,-0.02,-1340,-0.13,5
56,Exit short,2023-09-18 23:15,xS,15364,1,307185,-105,-0.03,10,0,0.00,-100,-0.03,-1445,-0.14,0
56,Entry short,2023-09-18 23:15,S @ 15359,15359.25,1,307185,-105,-0.03,10,0,0.00,-100,-0.03,-1445,-0.14,0
57,Exit long,2023-09-18 23:27,xL,15352,1,307175,-145,-0.05,10,25,0.01,-140,-0.05,-1590,-0.16,2
57,Entry long,2023-09-18 23:25,L @ 15359,15358.75,1,307175,-145,-0.05,10,25,0.01,-140,-0.05,-1590,-0.16,2
58,Exit long,2023-09-19 16:13,xL,15385,1,307795,-105,-0.03,10,70,0.02,-100,-0.03,-1695,-0.17,8
58,Entry long,2023-09-19 16:05,L @ 15390,15389.75,1,307795,-105,-0.03,10,70,0.02,-100,-0.03,-1695,-0.17,8
59,Exit long,2023-09-20 04:48,xL,15377.75,1,307795,-250,-0.08,10,55,0.02,-245,-0.08,-1945,-0.19,3
59,Entry long,2023-09-20 04:45,L @ 15390,15389.75,1,307795,-250,-0.08,10,55,0.02,-245,-0.08,-1945,-0.19,3
60,Exit short,2023-09-20 16:11,xS,15377,1,307445,-105,-0.03,10,85,0.03,-100,-0.03,-2050,-0.20,6
60,Entry short,2023-09-20 16:05,S @ 15372,15372.25,1,307445,-105,-0.03,10,85,0.03,-100,-0.03,-2050,-0.20,6
61,Exit short,2023-09-20 17:13,xS,15365.75,1,307445,120,0.04,10,125,0.04,-45,-0.01,-1930,-0.19,1
61,Entry short,2023-09-20 17:12,S @ 15372,15372.25,1,307445,120,0.04,10,125,0.04,-45,-0.01,-1930,-0.19,1
62,Exit short,2023-09-20 17:22,xS,15377,1,307445,-105,-0.03,10,15,0.00,-100,-0.03,-2035,-0.20,2
62,Entry short,2023-09-20 17:20,S @ 15372,15372.25,1,307445,-105,-0.03,10,15,0.00,-100,-0.03,-2035,-0.20,2
63,Exit short,2023-09-21 00:22,xS,15363.5,1,307445,165,0.05,10,170,0.06,-105,-0.03,-1870,-0.19,4
63,Entry short,2023-09-21 00:18,S @ 15372,15372.25,1,307445,165,0.05,10,170,0.06,-105,-0.03,-1870,-0.19,4
64,Exit short,2023-09-21 00:34,xS,15380,1,307445,-165,-0.05,10,130,0.04,-160,-0.05,-2035,-0.20,6
64,Entry short,2023-09-21 00:28,S @ 15372,15372.25,1,307445,-165,-0.05,10,130,0.04,-160,-0.05,-2035,-0.20,6
65,Exit long,2023-09-21 00:58,xL,15366.25,1,307435,-120,-0.04,10,15,0.00,-115,-0.04,-2155,-0.22,1
65,Entry long,2023-09-21 00:57,L @ 15372,15371.75,1,307435,-120,-0.04,10,15,0.00,-115,-0.04,-2155,-0.22,1
66,Exit short,2023-09-21 01:11,xS,15363.75,1,307445,160,0.05,10,165,0.05,-70,-0.02,-1995,-0.20,3
66,Entry short,2023-09-21 01:08,S @ 15372,15372.25,1,307445,160,0.05,10,165,0.05,-70,-0.02,-1995,-0.20,3
67,Exit long,2023-09-21 02:32,xL,15377,1,307435,95,0.03,10,100,0.03,-15,0.00,-1900,-0.19,1
67,Entry long,2023-09-21 02:31,L @ 15372,15371.75,1,307435,95,0.03,10,100,0.03,-15,0.00,-1900,-0.19,1
68,Exit long,2023-09-21 03:12,xL,15367,1,307435,-105,-0.03,10,0,0.00,-100,-0.03,-2005,-0.20,0
68,Entry long,2023-09-21 03:12,L @ 15372,15371.75,1,307435,-105,-0.03,10,0,0.00,-100,-0.03,-2005,-0.20,0
69,Exit long,2023-09-21 03:34,xL,15363.25,1,307435,-180,-0.06,10,95,0.03,-175,-0.06,-2185,-0.22,9
69,Entry long,2023-09-21 03:25,L @ 15372,15371.75,1,307435,-180,-0.06,10,95,0.03,-175,-0.06,-2185,-0.22,9
70,Exit short,2023-09-21 04:40,xS,15351.75,1,307445,400,0.13,10,405,0.13,-315,-0.10,-1785,-0.18,5
70,Entry short,2023-09-21 04:35,S @ 15372,15372.25,1,307445,400,0.13,10,405,0.13,-315,-0.10,-1785,-0.18,5
71,Exit short,2023-09-21 05:25,xS,15260.25,1,305065,-150,-0.05,10,0,0.00,-145,-0.05,-1935,-0.19,0
71,Entry short,2023-09-21 05:25,S @ 15253,15253.25,1,305065,-150,-0.05,10,0,0.00,-145,-0.05,-1935,-0.19,0
72,Exit short,2023-09-21 05:30,xS,15241,1,305065,235,0.08,10,240,0.08,-110,-0.04,-1700,-0.17,1
72,Entry short,2023-09-21 05:29,S @ 15253,15253.25,1,305065,235,0.08,10,240,0.08,-110,-0.04,-1700,-0.17,1
73,Exit short,2023-09-22 17:33,xS,14919,1,298485,95,0.03,10,100,0.03,-55,-0.02,-1605,-0.16,2
73,Entry short,2023-09-22 17:31,S @ 14924,14924.25,1,298485,95,0.03,10,100,0.03,-55,-0.02,-1605,-0.16,2
74,Exit short,2023-09-22 17:51,xS,14919,1,298485,95,0.03,10,100,0.03,-25,-0.01,-1510,-0.15,2
74,Entry short,2023-09-22 17:49,S @ 14924,14924.25,1,298485,95,0.03,10,100,0.03,-25,-0.01,-1510,-0.15,2
75,Exit long,2023-09-22 21:03,xL,14919,1,298475,-105,-0.04,10,50,0.02,-100,-0.03,-1615,-0.16,3
75,Entry long,2023-09-22 21:00,L @ 14924,14923.75,1,298475,-105,-0.04,10,50,0.02,-100,-0.03,-1615,-0.16,3
76,Exit long,2023-09-22 23:30,xL,14919,1,298475,-105,-0.04,10,0,0.00,-100,-0.03,-1720,-0.17,0
76,Entry long,2023-09-22 23:30,L @ 14924,14923.75,1,298475,-105,-0.04,10,0,0.00,-100,-0.03,-1720,-0.17,0
77,Exit long,2023-09-22 23:34,xL,14919,1,298475,-105,-0.04,10,0,0.00,-100,-0.03,-1825,-0.18,0
77,Entry long,2023-09-22 23:34,L @ 14924,14923.75,1,298475,-105,-0.04,10,0,0.00,-100,-0.03,-1825,-0.18,0
78,Exit short,2023-09-22 23:46,xS,14933.25,1,298485,-190,-0.06,10,60,0.02,-185,-0.06,-2015,-0.20,1
78,Entry short,2023-09-22 23:45,S @ 14924,14924.25,1,298485,-190,-0.06,10,60,0.02,-185,-0.06,-2015,-0.20,1
79,Exit long,2023-09-23 00:00,xL,14929,1,298475,95,0.03,10,100,0.03,-15,-0.01,-1920,-0.19,0
79,Entry long,2023-09-23 00:00,L @ 14924,14923.75,1,298475,95,0.03,10,100,0.03,-15,-0.01,-1920,-0.19,0
80,Exit short,2023-09-23 00:18,SAR,14928,1,298485,-85,-0.03,10,0,0.00,-95,-0.03,-2005,-0.20,1
80,Entry short,2023-09-23 00:17,S @ 14924,14924.25,1,298485,-85,-0.03,10,0,0.00,-95,-0.03,-2005,-0.20,1
81,Exit short,2023-09-23 01:31,xS,15010,1,300305,95,0.03,10,100,0.03,-20,-0.01,-1910,-0.19,0
81,Entry short,2023-09-23 01:31,S @ 15015,15015.25,1,300305,95,0.03,10,100,0.03,-20,-0.01,-1910,-0.19,0
82,Exit long,2023-09-23 02:44,xL,15020,1,300295,95,0.03,10,100,0.03,-15,0.00,-1815,-0.18,2
82,Entry long,2023-09-23 02:42,L @ 15015,15014.75,1,300295,95,0.03,10,100,0.03,-15,0.00,-1815,-0.18,2
83,Exit short,2023-09-23 03:52,SAR,14928.5,1,298485,-95,-0.03,10,0,0.00,-150,-0.05,-1910,-0.19,1
83,Entry short,2023-09-23 03:51,S @ 14924,14924.25,1,298485,-95,-0.03,10,0,0.00,-150,-0.05,-1910,-0.19,1
84,Exit short,2023-09-23 03:58,SAR,14929,1,298485,-105,-0.04,10,70,0.02,-125,-0.04,-2015,-0.20,3
84,Entry short,2023-09-23 03:55,S @ 14924,14924.25,1,298485,-105,-0.04,10,70,0.02,-125,-0.04,-2015,-0.20,3
85,Exit long,2023-09-23 03:59,xL,14919,1,298475,-105,-0.04,10,0,0.00,-100,-0.03,-2120,-0.21,0
85,Entry long,2023-09-23 03:59,L @ 14924,14923.75,1,298475,-105,-0.04,10,0,0.00,-100,-0.03,-2120,-0.21,0
86,Exit short,2023-09-23 05:08,SAR,14931,1,298485,-145,-0.05,10,0,0.00,-155,-0.05,-2265,-0.23,1
86,Entry short,2023-09-23 05:07,S @ 14924,14924.25,1,298485,-145,-0.05,10,0,0.00,-155,-0.05,-2265,-0.23,1
87,Exit long,2023-09-23 05:42,xL,14916.75,1,298475,-150,-0.05,10,20,0.01,-145,-0.05,-2415,-0.24,1
87,Entry long,2023-09-23 05:41,L @ 14924,14923.75,1,298475,-150,-0.05,10,20,0.01,-145,-0.05,-2415,-0.24,1
88,Exit short,2023-09-25 18:34,xS,14854.75,1,297225,120,0.04,10,125,0.04,-10,0.00,-2295,-0.23,1
88,Entry short,2023-09-25 18:33,S @ 14861,14861.25,1,297225,120,0.04,10,125,0.04,-10,0.00,-2295,-0.23,1
89,Exit short,2023-09-25 19:30,xS,14856,1,297225,95,0.03,10,100,0.03,-45,-0.02,-2200,-0.22,5
89,Entry short,2023-09-25 19:25,S @ 14861,14861.25,1,297225,95,0.03,10,100,0.03,-45,-0.02,-2200,-0.22,5
90,Exit short,2023-09-25 21:28,xS,14856,1,297225,95,0.03,10,100,0.03,-30,-0.01,-2105,-0.21,1
90,Entry short,2023-09-25 21:27,S @ 14861,14861.25,1,297225,95,0.03,10,100,0.03,-30,-0.01,-2105,-0.21,1
91,Exit short,2023-09-25 23:46,xS,14867.75,1,297225,-140,-0.05,10,0,0.00,-135,-0.05,-2245,-0.22,0
91,Entry short,2023-09-25 23:46,S @ 14861,14861.25,1,297225,-140,-0.05,10,0,0.00,-135,-0.05,-2245,-0.22,0
92,Exit long,2023-09-25 23:49,SAR,14856,1,297215,-105,-0.04,10,0,0.00,-120,-0.04,-2350,-0.23,1
92,Entry long,2023-09-25 23:48,L @ 14861,14860.75,1,297215,-105,-0.04,10,0,0.00,-120,-0.04,-2350,-0.23,1
93,Exit long,2023-09-25 23:53,xL,14854.75,1,297215,-130,-0.04,10,0,0.00,-125,-0.04,-2480,-0.25,0
93,Entry long,2023-09-25 23:53,L @ 14861,14860.75,1,297215,-130,-0.04,10,0,0.00,-125,-0.04,-2480,-0.25,0
94,Exit short,2023-09-26 00:16,xS,14873,1,297225,-245,-0.08,10,220,0.07,-240,-0.08,-2725,-0.27,5
94,Entry short,2023-09-26 00:11,S @ 14861,14861.25,1,297225,-245,-0.08,10,220,0.07,-240,-0.08,-2725,-0.27,5
95,Exit short,2023-09-26 00:35,xS,14850.75,1,297225,200,0.07,10,205,0.07,-40,-0.01,-2525,-0.25,1
95,Entry short,2023-09-26 00:34,S @ 14861,14861.25,1,297225,200,0.07,10,205,0.07,-40,-0.01,-2525,-0.25,1
96,Exit short,2023-09-26 01:09,xS,14866,1,297225,-105,-0.04,10,0,0.00,-100,-0.03,-2630,-0.26,0
96,Entry short,2023-09-26 01:09,S @ 14861,14861.25,1,297225,-105,-0.04,10,0,0.00,-100,-0.03,-2630,-0.26,0
97,Exit long,2023-09-26 05:03,xL,14850,1,297215,-225,-0.08,10,105,0.04,-220,-0.07,-2855,-0.29,2
97,Entry long,2023-09-26 05:01,L @ 14861,14860.75,1,297215,-225,-0.08,10,105,0.04,-220,-0.07,-2855,-0.29,2
98,Exit short,2023-09-26 17:41,SAR,14843.25,1,296745,-130,-0.04,10,0,0.00,-155,-0.05,-2985,-0.30,1
98,Entry short,2023-09-26 17:40,S @ 14837,14837.25,1,296745,-130,-0.04,10,0,0.00,-155,-0.05,-2985,-0.30,1
99,Exit long,2023-09-26 20:02,xL,14847.5,1,296735,205,0.07,10,210,0.07,-25,-0.01,-2780,-0.28,5
99,Entry long,2023-09-26 19:57,L @ 14837,14836.75,1,296735,205,0.07,10,210,0.07,-25,-0.01,-2780,-0.28,5
100,Exit short,2023-09-26 23:31,xS,14832,1,296745,95,0.03,10,100,0.03,-20,-0.01,-2685,-0.27,1
100,Entry short,2023-09-26 23:30,S @ 14837,14837.25,1,296745,95,0.03,10,100,0.03,-20,-0.01,-2685,-0.27,1
101,Exit short,2023-09-26 23:43,xS,14827.75,1,296745,180,0.06,10,185,0.06,-75,-0.03,-2505,-0.25,1
101,Entry short,2023-09-26 23:42,S @ 14837,14837.25,1,296745,180,0.06,10,185,0.06,-75,-0.03,-2505,-0.25,1
102,Exit short,2023-09-27 23:45,xS,14785,1,295805,95,0.03,10,100,0.03,-65,-0.02,-2410,-0.24,1
102,Entry short,2023-09-27 23:44,S @ 14790,14790.25,1,295805,95,0.03,10,100,0.03,-65,-0.02,-2410,-0.24,1
103,Exit long,2023-09-27 23:48,xL,14784.25,1,295795,-120,-0.04,10,75,0.03,-115,-0.04,-2530,-0.25,1
103,Entry long,2023-09-27 23:47,L @ 14790,14789.75,1,295795,-120,-0.04,10,75,0.03,-115,-0.04,-2530,-0.25,1
104,Exit short,2023-09-28 02:43,xS,14668,1,293465,95,0.03,10,100,0.03,-70,-0.02,-2435,-0.24,2
104,Entry short,2023-09-28 02:41,S @ 14673,14673.25,1,293465,95,0.03,10,100,0.03,-70,-0.02,-2435,-0.24,2
105,Exit long,2023-09-28 02:53,SAR,14665.25,1,293455,-160,-0.05,10,95,0.03,-165,-0.06,-2595,-0.26,3
