ts,tf,direction,kind,pattern,htf_flag,entry_ref,stop_ref,wick_low,wick_high,cluster_center,confluence_count,cluster_types,vwap_touched,close,ob_mid,ob_stop
2026-03-30T09:28:00-04:00,2min,short,displacement,B,range,23504.375,23513.5,23512.5,23513.5,23505.0344,2,"['bb', 'poc']",False,23497.0,23507.0,23518.75
2026-03-30T09:30:00-04:00,5min,long,rejection_block,unclassified,range,23507.1125,23495.25,23495.25,23509.75,23505.8469,2,"['bb', 'poc']",False,23509.75,,
2026-03-30T09:31:00-04:00,1min,short,displacement,B,range,23490.8333,23509.75,23508.75,23509.75,23491.2938,2,"['bb', 'vwap']",True,23484.75,23499.5,23521.0
2026-03-30T09:32:00-04:00,2min,long,rejection_block,unclassified,range,23492.675,23478.0,23478.0,23508.75,23490.3825,2,"['bb', 'vwap']",True,23534.75,23506.875,23478.0
2026-03-30T09:33:00-04:00,3min,long,rejection_block,unclassified,range,23492.675,23478.0,23478.0,23504.25,23491.6034,2,"['bb', 'vwap']",True,23504.25,23508.125,23478.0
2026-03-30T09:34:00-04:00,2min,short,displacement,B,range,23503.2497,23538.25,23533.5,23538.25,23505.6824,3,"['bb', 'poc', 'vwap']",True,23491.75,23508.125,23538.25
2026-03-30T09:35:00-04:00,5min,short,rejection_block,A,range,23505.0375,23538.25,23508.75,23538.25,23507.4641,3,"['bb', 'poc', 'vwap']",True,23463.75,23497.875,23538.25
2026-03-30T09:36:00-04:00,3min,short,displacement,B,range,23491.4729,23515.5,23504.75,23515.5,23491.8802,2,"['bb', 'vwap']",True,23443.75,23482.25,23521.0
2026-03-30T10:05:00-04:00,5min,short,rejection_block,unclassified,range,23333.7685,23340.75,23333.75,23340.75,23338.1967,2,"['bb', 'vwap']",True,23333.75,,
2026-03-30T10:06:00-04:00,3min,short,rejection_block,unclassified,range,23331.3478,23340.75,23328.5,23340.75,23334.9364,2,"['bb', 'vwap']",True,23312.75,23319.375,23340.75
2026-03-30T10:09:00-04:00,1min,long,rejection_block,unclassified,range,23332.1125,23317.5,23317.5,23329.0,23329.2216,2,"['bb', 'vwap']",True,23336.75,23321.125,23298.75
2026-03-30T10:10:00-04:00,5min,long,rejection_block,unclassified,range,23331.525,23298.75,23298.75,23334.0,23328.6288,2,"['bb', 'vwap']",True,23347.25,23321.25,23292.75
2026-03-30T10:11:00-04:00,1min,long,rejection_block,unclassified,range,23330.3875,23328.0,23328.0,23335.0,23327.5531,2,"['bb', 'vwap']",True,23335.0,,
2026-03-30T10:12:00-04:00,3min,long,rejection_block,unclassified,range,23329.875,23328.0,23328.0,23336.75,23327.125,2,"['bb', 'vwap']",True,23355.25,23332.375,23301.25
2026-03-30T10:15:00-04:00,5min,long,rejection_block,B2,with_trend,23331.7,23328.0,23328.0,23346.75,23328.2634,2,"['bb', 'vwap']",True,23367.0,23337.75,23292.75
2026-03-30T10:16:00-04:00,2min,short,displacement,B,counter_trend,23348.1964,23382.75,23371.0,23382.75,23352.1732,2,"['bb', 'vwap']",True,23342.75,23360.375,23382.75
2026-03-30T10:18:00-04:00,2min,short,rejection_block,A,counter_trend,23348.2225,23363.5,23346.25,23363.5,23350.0237,2,"['bb', 'vwap']",True,23346.25,23355.75,23379.25
2026-03-30T10:19:00-04:00,1min,short,rejection_block,A,counter_trend,23348.2128,23352.75,23347.5,23352.75,23350.0189,2,"['bb', 'vwap']",True,23342.75,23347.5,23362.75
2026-03-30T10:20:00-04:00,2min,short,rejection_block,A,counter_trend,23340.075,23352.75,23347.5,23352.75,23345.2436,2,"['bb', 'vwap']",True,23340.0,23340.125,23363.5
2026-03-30T10:22:00-04:00,2min,short,rejection_block,A,counter_trend,23341.9125,23357.5,23339.25,23357.5,23345.1487,2,"['bb', 'vwap']",True,23335.75,23347.875,23363.5
2026-03-30T10:23:00-04:00,1min,long,displacement,B,with_trend,23348.108,23336.25,23336.25,23337.0,23345.7277,2,"['bb', 'vwap']",True,23362.25,23351.25,23332.75
2026-03-30T10:24:00-04:00,3min,long,rejection_block,B2,with_trend,23348.1409,23332.75,23332.75,23346.0,23345.6095,2,"['bb', 'vwap']",True,23358.5,23343.25,23316.75
2026-03-30T10:27:00-04:00,3min,short,displacement,B,counter_trend,23341.5875,23364.25,23358.25,23364.25,23346.4885,2,"['bb', 'vwap']",True,23341.0,23351.25,23369.75
2026-03-30T10:28:00-04:00,1min,short,rejection_block,A,counter_trend,23339.9125,23347.25,23341.75,23347.25,23344.015,2,"['bb', 'vwap']",False,23333.0,,
2026-03-30T10:30:00-04:00,5min,short,displacement,B,range,23338.225,23364.25,23357.5,23364.25,23344.7026,2,"['bb', 'vwap']",True,23325.25,23342.375,23369.75
2026-03-30T10:31:00-04:00,1min,short,rejection_block,unclassified,range,23348.3625,23354.25,23343.0,23354.25,23350.6188,2,"['bb', 'poc']",True,23343.0,23334.625,23354.25
2026-03-30T10:32:00-04:00,2min,short,rejection_block,unclassified,range,23347.6125,23354.25,23340.25,23354.25,23349.4504,3,"['bb', 'poc', 'vwap']",True,23340.25,,
2026-03-30T10:33:00-04:00,3min,short,rejection_block,unclassified,range,23347.8247,23354.25,23332.5,23354.25,23351.5041,3,"['bb', 'poc', 'vwap']",True,23332.5,23345.75,23369.75
2026-03-30T10:34:00-04:00,2min,short,rejection_block,unclassified,range,23347.7901,23352.0,23340.5,23352.0,23351.1592,3,"['bb', 'poc', 'vwap']",True,23334.5,23338.0,23354.25
2026-03-30T10:35:00-04:00,5min,short,rejection_block,unclassified,range,23334.875,23354.25,23328.0,23354.25,23337.5542,2,"['bb', 'poc']",True,23328.0,23344.125,23369.75
2026-03-30T10:36:00-04:00,3min,short,rejection_block,unclassified,range,23334.375,23352.0,23332.0,23352.0,23336.25,2,"['bb', 'poc']",True,23301.75,23327.25,23354.25
2026-03-30T10:40:00-04:00,5min,short,rejection_block,unclassified,range,23333.175,23334.5,23327.5,23334.5,23336.1813,2,"['bb', 'poc']",True,23313.25,23319.125,23354.25
2026-03-30T10:41:00-04:00,1min,short,rejection_block,unclassified,range,23331.2375,23332.0,23312.75,23332.0,23333.6417,2,"['bb', 'poc']",True,23306.25,23318.625,23332.0
2026-03-30T10:42:00-04:00,3min,short,rejection_block,unclassified,range,23328.7875,23332.0,23316.25,23332.0,23333.5,2,"['bb', 'poc']",True,23286.75,23306.125,23332.0
2026-03-30T10:45:00-04:00,5min,short,rejection_block,unclassified,range,23307.5763,23332.0,23312.75,23332.0,23312.1757,2,"['bb', 'vwap']",True,23274.25,23308.25,23354.25
2026-03-30T10:47:00-04:00,1min,long,displacement,B,range,23312.375,23283.0,23283.0,23283.0,23308.5747,2,"['bb', 'vwap']",True,23323.0,23298.125,23262.25
2026-03-30T10:48:00-04:00,3min,long,displacement,B,range,23334.375,23270.5,23270.5,23274.25,23331.5375,2,"['bb', 'poc']",True,23343.25,23306.5,23262.25
2026-03-30T10:50:00-04:00,5min,short,rejection_block,unclassified,range,23327.975,23363.0,23306.0,23363.0,23330.85,2,"['bb', 'poc']",True,23306.0,23316.75,23363.0
2026-03-30T10:51:00-04:00,3min,long,rejection_block,unclassified,range,23310.85,23294.75,23294.75,23311.25,23307.0449,2,"['bb', 'vwap']",True,23311.25,23312.625,23262.25
2026-03-30T10:52:00-04:00,2min,short,rejection_block,unclassified,range,23302.8246,23317.75,23307.5,23317.75,23305.8748,2,"['bb', 'vwap']",True,23301.75,23316.875,23350.75
2026-03-30T10:54:00-04:00,3min,long,rejection_block,unclassified,range,23307.15,23293.25,23293.25,23310.75,23304.6529,2,"['bb', 'vwap']",True,23325.5,23328.125,23293.25
2026-03-30T10:55:00-04:00,5min,long,rejection_block,unclassified,range,23307.2625,23293.25,23293.25,23307.5,23304.6446,2,"['bb', 'vwap']",True,23330.25,23300.375,23262.25
2026-03-30T10:56:00-04:00,2min,long,rejection_block,unclassified,range,23308.0875,23308.0,23308.0,23318.25,23304.9727,2,"['bb', 'vwap']",False,23318.25,23316.625,23294.75
2026-03-30T10:57:00-04:00,3min,long,rejection_block,unclassified,range,23309.7375,23308.0,23308.0,23324.5,23305.7804,2,"['bb', 'vwap']",True,23341.0,23328.875,23294.75
2026-03-30T10:58:00-04:00,2min,long,displacement,B,range,23343.802,23315.0,23315.0,23318.0,23339.0885,2,"['poc', 'vwap']",True,23353.75,23335.75,23308.0
2026-03-30T11:00:00-04:00,5min,long,displacement,B,range,23365.4625,23308.0,23308.0,23330.5,23363.5174,2,"['bb', 'vwap']",True,23377.5,23320.875,23262.25
2026-03-31T07:45:00-04:00,5min,long,rejection_block,unclassified,range,23341.625,23340.5,23340.5,23357.0,23339.1312,2,"['bb', 'poc']",True,23381.5,23354.875,23327.75
2026-03-31T07:48:00-04:00,3min,long,rejection_block,unclassified,range,23351.475,23351.0,23351.0,23361.25,23346.1083,2,"['bb', 'poc']",True,23361.25,,
2026-03-31T07:50:00-04:00,5min,long,rejection_block,unclassified,range,23349.2375,23338.25,23338.25,23355.5,23345.4313,2,"['bb', 'poc']",True,23355.5,23354.75,23327.75
2026-03-31T07:54:00-04:00,3min,long,rejection_block,unclassified,range,23341.625,23341.0,23341.0,23345.25,23336.6375,2,"['bb', 'poc']",False,23358.75,23350.125,23338.25
2026-03-31T07:55:00-04:00,5min,long,rejection_block,unclassified,range,23341.625,23338.75,23338.75,23349.75,23336.6375,2,"['bb', 'poc']",False,23349.75,23360.0,23338.25
2026-03-31T08:10:00-04:00,5min,long,rejection_block,unclassified,range,23374.6781,23373.75,23373.75,23386.5,23372.8078,2,"['bb', 'vwap']",True,23414.5,23383.375,23338.75
2026-03-31T08:11:00-04:00,1min,short,displacement,B,range,23372.2625,23416.5,23414.75,23416.5,23374.1075,2,"['bb', 'vwap']",True,23372.25,23396.5,23428.0
2026-03-31T08:12:00-04:00,2min,short,displacement,B,range,23372.5,23416.5,23414.75,23416.5,23374.4962,2,"['bb', 'vwap']",True,23351.25,23387.75,23428.0
2026-03-31T08:15:00-04:00,5min,short,displacement,B,range,23371.325,23416.5,23414.75,23416.5,23374.2474,2,"['bb', 'vwap']",True,23333.0,23378.375,23428.0
2026-03-31T08:26:00-04:00,2min,long,rejection_block,unclassified,range,23348.875,23343.0,23343.0,23344.5,23344.3438,2,"['bb', 'poc']",False,23356.0,23357.5,23343.0
2026-03-31T08:27:00-04:00,3min,long,rejection_block,unclassified,range,23348.875,23343.0,23343.0,23344.5,23344.3438,2,"['bb', 'poc']",False,23365.75,23362.25,23343.0
2026-03-31T08:30:00-04:00,5min,long,rejection_block,unclassified,range,23348.875,23348.0,23348.0,23348.25,23348.0938,2,"['bb', 'poc']",True,23403.0,23379.0,23343.0
2026-03-31T08:58:00-04:00,1min,short,rejection_block,unclassified,range,23389.6205,23392.5,23392.0,23392.5,23393.079,2,"['bb', 'vwap']",True,23379.25,,
2026-03-31T09:00:00-04:00,5min,short,displacement,B,counter_trend,23389.8714,23411.0,23409.0,23411.0,23392.9295,2,"['bb', 'vwap']",True,23370.25,23397.5,23426.75
2026-03-31T09:12:00-04:00,3min,short,rejection_block,A,counter_trend,23391.488,23392.75,23385.0,23392.75,23394.5065,2,"['bb', 'vwap']",True,23385.0,23379.375,23392.75
2026-03-31T09:14:00-04:00,2min,short,rejection_block,A,counter_trend,23391.7604,23393.75,23385.25,23393.75,23394.0739,2,"['bb', 'vwap']",True,23377.5,23383.375,23393.75
2026-03-31T09:15:00-04:00,5min,short,rejection_block,A,counter_trend,23391.8923,23393.75,23386.25,23393.75,23394.1399,2,"['bb', 'vwap']",True,23381.25,23379.375,23393.75
2026-03-31T09:17:00-04:00,1min,short,rejection_block,A,counter_trend,23392.0917,23395.75,23390.75,23395.75,23393.0521,2,"['bb', 'vwap']",True,23390.75,23387.375,23395.75
2026-03-31T09:18:00-04:00,3min,short,rejection_block,A,counter_trend,23391.975,23395.75,23385.75,23395.75,23392.13,2,"['bb', 'vwap']",True,23385.75,23387.0,23395.75
2026-03-31T09:19:00-04:00,1min,long,displacement,B,with_trend,23392.3428,23386.5,23386.5,23386.5,23392.1809,2,"['bb', 'vwap']",True,23399.5,23393.625,23385.75
2026-03-31T09:20:00-04:00,5min,long,displacement,B,with_trend,23392.4428,23379.0,23379.0,23381.25,23388.4661,2,"['bb', 'vwap']",True,23399.75,23388.375,23375.25
2026-03-31T09:22:00-04:00,2min,long,rejection_block,B2,with_trend,23393.175,23390.5,23390.5,23396.0,23388.9804,2,"['bb', 'vwap']",True,23396.0,23394.875,23384.75
2026-03-31T09:24:00-04:00,3min,long,rejection_block,B2,with_trend,23393.0673,23390.5,23390.5,23394.75,23388.3168,2,"['bb', 'vwap']",True,23397.75,23390.375,23375.25
2026-03-31T09:25:00-04:00,5min,long,rejection_block,B2,with_trend,23393.207,23390.5,23390.5,23399.0,23388.9892,2,"['bb', 'vwap']",True,23399.0,23390.375,23375.25
2026-03-31T09:26:00-04:00,2min,short,displacement,B,counter_trend,23388.8375,23402.5,23397.75,23402.5,23388.9676,2,"['bb', 'vwap']",True,23386.25,23394.75,23405.5
2026-03-31T09:27:00-04:00,3min,short,displacement,B,counter_trend,23389.3125,23402.5,23397.75,23402.5,23389.1693,2,"['bb', 'vwap']",True,23384.5,23393.5,23405.5
2026-03-31T09:28:00-04:00,2min,short,rejection_block,A,counter_trend,23384.2375,23389.25,23386.5,23389.25,23388.8308,2,"['bb', 'vwap']",False,23374.5,23390.0,23405.5
2026-03-31T09:30:00-04:00,3min,short,rejection_block,A,counter_trend,23385.5,23398.25,23385.25,23398.25,23388.9527,2,"['bb', 'vwap']",True,23380.75,23390.0,23405.5
2026-03-31T09:31:00-04:00,1min,long,displacement,B,with_trend,23397.4757,23378.75,23378.75,23381.75,23396.5754,2,"['bb', 'vwap']",True,23416.75,23403.375,23378.75
2026-03-31T09:32:00-04:00,2min,long,displacement,B,with_trend,23405.2567,23378.75,23378.75,23381.75,23400.228,2,"['bb', 'vwap']",True,23433.75,23408.875,23374.5
2026-03-31T09:35:00-04:00,5min,long,displacement,B,with_trend,23404.4056,23378.75,23378.75,23381.75,23402.5259,2,"['bb', 'vwap']",True,23458.0,23416.875,23374.5
2026-03-31T09:37:00-04:00,1min,long,rejection_block,B2,with_trend,23407.8051,23401.75,23401.75,23417.0,23405.6948,2,"['bb', 'vwap']",True,23417.0,23431.25,23401.75
2026-03-31T09:38:00-04:00,2min,long,rejection_block,B2,with_trend,23409.4229,23401.75,23401.75,23427.25,23407.6138,2,"['bb', 'vwap']",True,23437.5,23415.75,23382.0
2026-03-31T09:39:00-04:00,3min,long,rejection_block,B2,with_trend,23410.5708,23401.75,23401.75,23420.5,23408.5399,2,"['bb', 'vwap']",True,23420.5,23412.0,23374.5
2026-03-31T09:40:00-04:00,5min,long,rejection_block,B2,with_trend,23411.7162,23401.75,23401.75,23444.0,23409.9612,2,"['bb', 'vwap']",True,23444.0,23417.625,23374.5
2026-03-31T09:42:00-04:00,3min,long,rejection_block,B2,with_trend,23414.5263,23407.5,23407.5,23419.75,23413.1774,2,"['bb', 'vwap']",True,23445.0,23432.25,23401.75
2026-03-31T09:46:00-04:00,2min,long,rejection_block,B2,with_trend,23414.1483,23407.0,23407.0,23444.0,23410.7429,2,"['bb', 'vwap']",True,23458.0,,
2026-03-31T09:48:00-04:00,3min,long,displacement,B,with_trend,23433.225,23417.0,23417.0,23417.0,23428.8534,2,"['bb', 'vwap']",True,23483.5,23448.5,23407.0
2026-03-31T09:50:00-04:00,5min,long,displacement,B,with_trend,23445.6875,23417.0,23417.0,23417.0,23444.256,2,"['bb', 'vwap']",True,23530.5,23470.375,23407.0
2026-03-31T10:06:00-04:00,3min,short,displacement,B,counter_trend,23534.5875,23565.25,23564.25,23565.25,23534.8298,2,"['bb', 'vwap']",True,23530.5,23542.125,23575.0
2026-03-31T10:10:00-04:00,5min,short,displacement,B,counter_trend,23536.5241,23559.25,23559.0,23559.25,23537.4621,2,"['bb', 'vwap']",True,23503.25,23536.0,23575.0
2026-03-31T10:12:00-04:00,3min,short,rejection_block,A,counter_trend,23537.1289,23539.25,23524.5,23539.25,23537.7144,2,"['bb', 'vwap']",True,23524.5,,
2026-03-31T10:15:00-04:00,5min,short,rejection_block,A,counter_trend,23535.1625,23539.25,23524.0,23539.25,23536.4319,2,"['bb', 'vwap']",True,23524.0,23535.375,23575.0
2026-03-31T10:16:00-04:00,2min,short,rejection_block,A,counter_trend,23534.1625,23536.5,23531.0,23536.5,23536.1616,2,"['bb', 'vwap']",False,23531.0,23517.5,23539.25
2026-03-31T10:18:00-04:00,1min,long,displacement,B,with_trend,23539.2374,23520.75,23520.75,23522.25,23537.1187,2,"['bb', 'vwap']",True,23548.25,23528.0,23506.5
2026-03-31T10:30:00-04:00,5min,long,rejection_block,B2,with_trend,23549.8042,23540.75,23540.75,23559.5,23543.7347,2,"['bb', 'vwap']",True,23567.5,,
2026-03-31T10:36:00-04:00,2min,short,displacement,B,counter_trend,23553.75,23578.75,23578.75,23578.75,23554.4743,2,"['bb', 'vwap']",True,23547.5,23564.0,23587.75
2026-03-31T10:37:00-04:00,1min,short,rejection_block,A,counter_trend,23553.9625,23559.25,23547.5,23559.25,23556.0263,3,"['bb', 'poc', 'vwap']",True,23525.75,23556.375,23587.75
2026-03-31T10:38:00-04:00,2min,short,rejection_block,A,counter_trend,23555.4387,23559.25,23547.5,23559.25,23557.0318,2,"['poc', 'vwap']",True,23520.0,23550.5,23587.75
2026-03-31T10:39:00-04:00,3min,short,rejection_block,A,counter_trend,23555.3258,23559.25,23547.5,23559.25,23556.9754,2,"['poc', 'vwap']",True,23511.5,23541.5,23578.0
2026-03-31T10:40:00-04:00,5min,short,displacement,B,counter_trend,23555.2573,23567.75,23559.0,23567.75,23556.9412,2,"['poc', 'vwap']",True,23518.75,23541.5,23578.0
2026-03-31T10:50:00-04:00,5min,short,rejection_block,A,counter_trend,23490.6625,23504.0,23491.75,23504.0,23495.4115,2,"['bb', 'vwap']",True,23449.0,,
2026-04-01T08:21:00-04:00,3min,long,rejection_block,A,counter_trend,24160.625,24158.5,24158.5,24164.0,24159.3625,2,"['bb', 'poc']",False,24164.0,24165.75,24158.5
2026-04-01T08:22:00-04:00,2min,short,displacement,B,with_trend,24158.1,24171.0,24170.25,24171.0,24159.3625,2,"['bb', 'poc']",False,24152.0,24161.125,24173.0
2026-04-01T08:24:00-04:00,2min,short,rejection_block,B2,with_trend,24149.875,24154.75,24151.75,24154.75,24153.9875,2,"['bb', 'poc']",False,24147.75,24156.5,24173.0
2026-04-01T08:27:00-04:00,3min,short,rejection_block,B2,with_trend,24139.8809,24150.5,24147.0,24150.5,24144.7529,2,"['poc', 'vwap']",True,24133.5,24154.125,24176.75
2026-04-01T08:28:00-04:00,2min,short,rejection_block,B2,with_trend,24140.0394,24145.0,24144.75,24145.0,24144.8322,2,"['poc', 'vwap']",True,24128.0,,
2026-04-01T08:32:00-04:00,2min,short,rejection_block,unclassified,range,24140.881,24161.75,24144.25,24161.75,24145.253,2,"['poc', 'vwap']",True,24133.75,24142.625,24161.75
2026-04-01T08:33:00-04:00,3min,short,rejection_block,unclassified,range,24140.9553,24161.75,24144.25,24161.75,24145.2902,2,"['poc', 'vwap']",True,24133.5,24142.625,24161.75
2026-04-01T08:34:00-04:00,2min,short,rejection_block,unclassified,range,24141.0181,24142.5,24134.75,24142.5,24147.081,3,"['bb', 'poc', 'vwap']",True,24133.75,24135.875,24148.25
2026-04-01T08:35:00-04:00,5min,short,rejection_block,unclassified,range,24141.0954,24161.75,24144.25,24161.75,24146.6526,3,"['bb', 'poc', 'vwap']",True,24140.0,24153.25,24176.75
2026-04-01T08:38:00-04:00,2min,short,displacement,B,range,24141.6051,24145.5,24145.5,24145.5,24144.7392,3,"['bb', 'poc', 'vwap']",True,24111.0,24129.5,24148.0
2026-04-01T08:39:00-04:00,3min,short,displacement,B,range,24140.0875,24145.5,24145.5,24145.5,24143.7945,3,"['bb', 'poc', 'vwap']",True,24112.75,24126.375,24148.0
2026-04-01T08:40:00-04:00,5min,short,rejection_block,unclassified,range,24137.05,24148.0,24139.75,24148.0,24139.4031,2,"['bb', 'vwap']",True,24110.0,,
2026-04-01T08:46:00-04:00,1min,long,rejection_block,unclassified,range,24149.625,24099.75,24099.75,24158.0,24147.7188,3,"['bb', 'poc', 'vwap']",True,24158.0,24167.25,24099.75
2026-04-01T08:50:00-04:00,5min,short,displacement,B,range,24139.6,24234.75,24186.75,24234.75,24143.2865,2,"['bb', 'vwap']",True,24085.0,24159.375,24246.0
2026-04-01T09:14:00-04:00,1min,long,rejection_block,unclassified,range,24074.125,24071.75,24071.75,24072.75,24073.4359,2,"['poc', 'vwap']",True,24079.25,,
2026-04-01T09:15:00-04:00,5min,short,rejection_block,unclassified,range,24072.7375,24083.75,24066.5,24083.75,24073.4312,2,"['poc', 'vwap']",True,24066.5,24059.875,24083.75
2026-04-01T09:16:00-04:00,1min,short,rejection_block,unclassified,range,24071.875,24072.5,24066.5,24072.5,24072.2971,2,"['poc', 'vwap']",True,24066.5,24072.375,24083.75
2026-04-01T09:17:00-04:00,1min,long,displacement,B,range,24072.7439,24064.5,24064.5,24066.5,24072.3094,2,"['poc', 'vwap']",True,24086.5,24075.75,24063.75
2026-04-01T09:18:00-04:00,1min,long,rejection_block,unclassified,range,24080.425,24078.5,24078.5,24080.75,24075.0236,3,"['bb', 'poc', 'vwap']",False,24080.75,24076.375,24063.75
2026-04-01T09:20:00-04:00,5min,long,displacement,B,range,24072.8178,24061.0,24061.0,24066.25,24069.4018,3,"['bb', 'poc', 'vwap']",True,24087.25,24067.0,24042.0
2026-04-01T09:22:00-04:00,2min,short,displacement,B,range,24064.8375,24089.25,24087.0,24089.25,24069.8482,3,"['bb', 'poc', 'vwap']",True,24062.0,24076.0,24092.0
2026-04-01T09:24:00-04:00,3min,long,rejection_block,unclassified,range,24074.6875,24054.0,24054.0,24074.75,24071.3902,3,"['bb', 'poc', 'vwap']",True,24074.75,24069.0,24054.0
2026-04-01T09:25:00-04:00,5min,long,rejection_block,unclassified,range,24074.6875,24054.0,24054.0,24082.25,24071.7795,3,"['bb', 'poc', 'vwap']",True,24082.25,,
2026-04-01T09:26:00-04:00,2min,long,rejection_block,unclassified,range,24072.8718,24070.5,24070.5,24074.5,24071.2305,3,"['bb', 'poc', 'vwap']",True,24080.0,24076.875,24060.0
2026-04-01T09:27:00-04:00,3min,long,rejection_block,unclassified,range,24072.8946,24070.5,24070.5,24074.5,24071.8643,3,"['bb', 'poc', 'vwap']",True,24088.5,24073.875,24054.0
2026-04-01T09:30:00-04:00,5min,long,rejection_block,unclassified,range,24078.8125,24070.5,24070.5,24083.5,24073.311,3,"['bb', 'poc', 'vwap']",True,24088.25,24077.75,24054.0
2026-04-01T09:31:00-04:00,1min,long,rejection_block,A,range,24073.3008,24054.75,24054.75,24083.5,24071.5378,3,"['bb', 'poc', 'vwap']",True,24083.5,24077.75,24054.75
